distance,precip_PET_ratio,Temp_Isothermallity,Temp_ColdestPeriod_min,Rad_Jan_total,geogDistance100km,mean,sd,lower,upper
1.757265480840189964e+00,-4.497224527162079766e-01,8.110311882080829538e-01,5.389561901918049625e-01,-3.244607365253189823e-01,4.443963761752299790e-01,-1.232009902307068749e+00,4.987344910927894726e-02,-1.329761862561255503e+00,-1.134257942052881996e+00
5.239288364141530430e+00,4.155732019516690245e-01,-9.526144476134039696e-01,-6.540459956422269849e-01,-7.678734044968970052e-01,1.945366544099520034e+00,-1.174080638172872337e+00,8.406329942949331002e-02,-1.338844705054679229e+00,-1.009316571291065445e+00
3.297494264565779876e+00,9.047299224033740206e-01,-2.428546185632939891e-01,3.083507984463609852e-01,-1.178550909061180096e+00,2.244105772730220050e+00,-1.276489525020070959e+00,6.728586938325617495e-02,-1.408369829011252961e+00,-1.144609221028888957e+00
1.085001077315079998e+00,-4.869071011797809767e-01,5.529367049171329818e-01,1.430648500962210079e+00,2.022778019375620073e-01,3.442452065421610086e-01,-1.458175315444895093e+00,8.705312306865467531e-02,-1.628799436659458255e+00,-1.287551194230331930e+00
1.616785991332539973e+00,-7.624508608574600554e-01,7.034918201701869656e-01,-2.143184974672489862e-01,6.635460135858479713e-01,9.694968844345700498e-01,-1.345991026398028589e+00,3.380090488002780030e-02,-1.412240799962882987e+00,-1.279741252833174192e+00
4.076970214340390086e+00,5.800458739282779996e-01,-3.503939866011889781e-01,-7.497689884422229500e-01,-1.012664405664719935e-01,1.599514182789179895e+00,-1.333659915066091051e+00,4.646555035039288961e-02,-1.424732393752861093e+00,-1.242587436379321009e+00
7.400315458757279474e-01,-5.977798438632200284e-01,4.023815896640789980e-01,2.112681040440929914e-01,2.945314442672190003e-01,1.941338179184090018e-01,-1.351509107644892183e+00,3.224647435228950032e-02,-1.414712197375379565e+00,-1.288306017914404800e+00
3.650076463234329882e+00,4.292501012893429890e-01,9.830941770687160464e-01,7.200684436145230460e-01,-7.321623171434820110e-01,2.082894707089860020e+00,-1.392888634322579477e+00,7.442424624174259762e-02,-1.538760156956394898e+00,-1.247017111688764057e+00
2.186391683419850018e+00,1.300938782106060065e+00,-4.928375609508209992e-02,-8.405908396952829764e-02,-1.928483743482910073e+00,1.070955442280719927e+00,-1.287333647779602241e+00,1.080202113749934301e-01,-1.499053262074589332e+00,-1.075614033484615151e+00
3.143099540699549888e+00,-3.420818871361059887e-01,-1.210708930904349945e+00,8.685478585826970077e-01,8.361496024606880351e-01,1.235477549793789986e+00,-9.346509372521173420e-01,8.027828805453873784e-02,-1.091996381839013264e+00,-7.773054926652214203e-01
3.567633828958889808e+00,5.545004425324739916e-01,4.669052104868169906e-01,8.873117406940600471e-01,-2.738700294413149994e-01,1.611595325358669895e+00,-1.149155153351094416e+00,6.134007909658320545e-02,-1.269381708380397544e+00,-1.028928598321791288e+00
3.051467447068509919e+00,3.510549129456689843e-01,9.615863034611360494e-01,5.579920126236219691e-01,-9.136936778566789874e-01,2.134000074880869846e+00,-1.266684236982142719e+00,7.632809600149172147e-02,-1.416287305145066400e+00,-1.117081168819219039e+00
