distance,precip_PET_ratio,Temp_Isothermallity,Temp_ColdestPeriod_min,Rad_Jan_total,geogDistance100km,mean,sd,lower,upper
3.827086475473481797e-01,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.328207224587723001e+00,8.585760724264776544e-02,-1.496488134783312551e+00,-1.159926314392133451e+00
4.108675286907621516e-01,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.322448718701691783e+00,8.333525659616544679e-02,-1.485785821630176029e+00,-1.159111615773207538e+00
4.390264098341760679e-01,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.316724090824352711e+00,8.088578933115506131e-02,-1.475260237913416539e+00,-1.158187943735288883e+00
4.671852909775900398e-01,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.311038731328775020e+00,7.850886582603765207e-02,-1.464916108347808832e+00,-1.157161354309741208e+00
4.953441721210040116e-01,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.305397966484655781e+00,7.620409338983423486e-02,-1.454757989528730810e+00,-1.156037943440580751e+00
5.235030532644179280e-01,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.299807053055686668e+00,7.397102504485532359e-02,-1.444790262143603066e+00,-1.154823843967770269e+00
5.516619344078318443e-01,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.294271172946555470e+00,7.180915827407129137e-02,-1.435017123163735198e+00,-1.153525222729375743e+00
5.798208155512458717e-01,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.288795427910645053e+00,6.971793372169526881e-02,-1.425442578005167826e+00,-1.152148277816122279e+00
6.079796966946597880e-01,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.283384834319522882e+00,6.769673388598597408e-02,-1.416070432736055373e+00,-1.150699235902990392e+00
6.361385778380737044e-01,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,-1.278044318003616731e+00,6.574488182555156268e-02,-1.406904286381697844e+00,-1.149184349625535617e+00
