6.403442942146073680e-01
1.625322014734243314e+00
6.585366684026886519e-01
2.256446696907880245e+00
9.891167857514715500e-01
2.183744539339371293e+00
9.749521472976983016e-01
3.319643100167660510e+00
1.394773231700208171e+00
6.667784527469049038e+00
1.833795638593200715e-03
