dist_pToPET,pToPET,dist_isothermality,isothermality,dist_tempColdest,tempColdest,dist_radJan,radJan,geogDistance100km,mean,sd,lower,upper
1.794652477599490092e+00,1.729305861101450015e-01,7.742834498728480286e-01,5.825561194281349969e-02,2.344125562318070122e-01,6.216260476099819687e-01,1.476058277274510111e+00,-2.708941054951969907e-01,2.307534249884970023e+00,-1.191021138589544837e+00,5.769337589487129325e-02,-1.304100155343492551e+00,-1.077942121835597122e+00
2.452101874915000035e-01,-7.354928833753759942e-01,1.247456669239590088e+00,4.238894632716579958e-01,1.677871777204460013e+00,-1.634594417634990110e-02,3.630627214263920099e-01,1.184332704156489946e+00,1.138682881187560003e+00,-1.351367440018300004e+00,6.091915596354213064e-02,-1.470768985706842669e+00,-1.231965894329757338e+00
1.977982351399860117e-01,-6.040253335260139522e-01,2.150787360757910049e-01,5.099209577019749862e-01,6.896406526726930331e-01,-4.441080682513289801e-01,9.522956627577520150e-01,5.921238388790159846e-01,1.228975989103489930e+00,-1.154434281748778268e+00,2.446907034690877156e-02,-1.202393659628719469e+00,-1.106474903868837067e+00
1.383525827438409905e-01,-6.772062106478350385e-01,1.892692877466960022e+00,-8.020593323603499858e-01,3.239896977895289965e+00,5.590797739054399473e-01,8.808734880509200282e-01,9.432828645209350160e-01,2.382089016931300041e+00,-1.180089265375819929e+00,8.068819348755783272e-02,-1.338238124611433211e+00,-1.021940406140206647e+00
1.630574057657550036e-01,-7.235042289182760378e-01,6.022204610122150470e-01,9.185705562459780538e-01,8.397517095635950168e-01,-2.640835761104289858e-01,1.011814141680100060e-01,9.164995490058750471e-01,6.160225332858130232e-01,-1.377077361138727030e+00,5.097788501342927908e-02,-1.476994015765048518e+00,-1.277160706512405541e+00
5.516230206308040396e-01,-3.806774008012679955e-01,8.172991970880060242e-01,2.088107271958669908e-01,2.866250977590770188e-01,-2.371614843854299992e-01,8.332587049130310008e-01,8.026492014672499675e-02,9.668496881181239955e-01,-1.000691534210577993e+00,2.386237008821191427e-02,-1.047461779583473307e+00,-9.539212888376826793e-01
1.453138721274679912e-01,-6.177765357066860030e-01,4.301574721515819683e-02,4.238894632716579958e-01,1.794806114999910052e-01,6.115642557531649759e-01,4.761478313788760075e-01,2.350129653448589928e-01,2.250231810229660068e-01,-1.521406043810061171e+00,4.716905685195378617e-02,-1.613857395239890691e+00,-1.428954692380231650e+00
1.663285247167829994e-01,-2.550598558480379752e-01,3.871417249364240143e-01,7.976348555039260158e-02,2.078711809554440126e+00,6.023182848577099957e-01,1.666517409826069884e-01,-3.125570407408470031e-01,1.526385941008119973e+00,-1.200382768004256917e+00,5.942568925642444794e-02,-1.316857118946848759e+00,-1.083908417061665075e+00
1.882332212914249903e+00,6.237804019839420233e-01,6.452362082273730426e-01,-9.095987003982469732e-01,7.342388652272370531e-02,-1.064947819849030086e+00,6.666069639304239569e-01,-7.232345453051279849e-01,1.541778974112030021e+00,-1.214883670775670721e+00,8.899359826176141131e-02,-1.389311123368722978e+00,-1.040456218182618464e+00
4.280579640886220005e+00,1.353519378107729931e+00,3.011102305061069906e+00,-4.149176074239260270e-01,1.480443104554469924e+00,-7.035391339649520459e-01,2.571198289445930207e+00,-1.336274878205429895e+00,1.766778579969529916e+00,-1.426623547251150370e+00,1.173701177049745054e-01,-1.656668977952900468e+00,-1.196578116549400272e+00
1.829857976404970055e+00,3.237768052631699867e-01,1.720629888606330038e+00,-3.288861129936109795e-01,1.609886697090829877e-01,-2.075199894558860114e-01,7.737402259906730473e-01,-2.708941054951969907e-01,2.160814778785160151e+00,-1.366561668124248063e+00,5.235733696467910481e-02,-1.469182048575019106e+00,-1.263941287673477021e+00
2.350624604173249921e+00,4.574655359376669783e-01,2.882055063415600138e+00,-6.084884698921380064e-01,1.334683092790839964e+00,1.574232990162210077e+00,3.493734712742500026e+00,-1.191219842431800041e-01,3.967494411985129865e+00,-1.626958078386328443e+00,1.549580725167474526e-01,-1.930675900519153387e+00,-1.323240256253503500e+00
1.529835320087129968e+00,4.370599590626260134e-01,2.580944832909489728e-01,1.012713591579720018e-01,1.577253858636290085e+00,1.334931723940969983e-01,2.428353940032260017e+00,-5.625346522147579575e-01,2.440139644441929878e+00,-1.067093982003331831e+00,5.125799692469504287e-02,-1.167559655975734190e+00,-9.666283080309295839e-01
2.600027739487699829e+00,9.826281652706669867e-01,1.161425174809270100e+00,-1.167693183689189951e+00,3.355743554408919804e-01,-1.269446940830829984e+00,1.208225122123899986e+00,-9.940436244018640011e-01,1.444301379387739948e+00,-1.219442965821428970e+00,1.036623156601198248e-01,-1.422621104515263912e+00,-1.016264827127594028e+00
6.910179141663690405e-01,-4.412614852521999920e-01,1.247456669239590088e+00,4.669052104868169906e-01,3.219773394181659754e-01,-1.243062513967990029e-01,1.130851099524819992e-01,-1.072182884587079971e-01,1.071414263913160081e+00,-1.026727357761305415e+00,5.315340066851940298e-02,-1.130908023071603541e+00,-9.225466924510073996e-01
7.012661539006839750e-02,-6.506564990225730538e-01,8.603149443031639365e-02,8.325390618156619515e-01,8.865254446817759371e-02,5.623430577508939932e-01,3.154479382885039818e-01,3.213147597822800239e-01,1.319952884524040027e+00,-1.424364405412487100e+00,5.384864480282049864e-02,-1.529907749226015357e+00,-1.318821061598958844e+00
3.406022345903750193e+00,9.620578473401040220e-01,5.592047137970570514e-01,9.830941770687150472e-01,3.910501808136169766e-01,6.297842572236179715e-01,3.481831016958030212e+00,-1.029754711755280105e+00,2.112408682202420174e+00,-1.459973576444297816e+00,1.232438206849183898e-01,-1.701531464986737907e+00,-1.218415687901857725e+00
5.299847579488640159e-01,-5.128204821665629520e-01,9.893621859486390058e-01,3.378579688413420046e-01,1.675152373999919897e+00,1.128257080395529965e-01,1.243936209477310095e+00,3.986887823813469733e-01,1.344190461617079890e+00,-1.256258306958274895e+00,3.309937114349507936e-02,-1.321133074399525320e+00,-1.191383539517024470e+00
1.390595317610320014e-01,-4.251799046616560052e-01,1.247456669239590088e+00,-3.073782393860309825e-01,6.444985594772409954e-01,3.056313952418159841e-01,2.083146762282570008e-01,-2.083997026267190023e-01,1.762358809495000012e+00,-1.396168974989044687e+00,6.916362350672473902e-02,-1.531729677062225292e+00,-1.260608272915864081e+00
3.095575192270480169e+00,7.348544388792780380e-01,2.623960580124649944e+00,-4.364254810315050248e-01,7.162908040772369977e-01,-1.079088716512659918e+00,2.868790684057719975e+00,-1.637608434349490105e-01,1.064907505499000040e+00,-1.657080110315681365e+00,1.003232282252977253e-01,-1.853713637637264933e+00,-1.460446582994097797e+00
5.930555911468129993e-02,-6.947428731322620177e-01,7.742834498728480286e-01,8.325390618156619515e-01,5.901104953863349767e-01,7.994750171872460065e-01,2.916405467195600232e-01,3.213147597822800239e-01,1.214979125624630063e+00,-1.425317738751295860e+00,3.919127751359217232e-02,-1.502132642677936447e+00,-1.348502834824655272e+00
1.012357582584000104e+00,1.559576279367149987e-01,4.301574721515820099e-01,5.314288313095539840e-01,1.842667611399910088e+00,7.404639676486129973e-01,1.053477076925759981e+00,-7.321623171434810118e-01,8.650008011090210003e-01,-1.169445660228065620e+00,8.666349235521732253e-02,-1.339306105244291611e+00,-9.995852152118396283e-01
3.454077600851410135e-01,-4.837850310740989812e-01,1.290472416454750137e-01,5.529367049171329818e-01,1.979725532908990004e+00,8.960138309486049835e-01,5.059070708400560390e-01,2.439407371832129912e-01,1.005440182055290066e+00,-1.444140582716285648e+00,4.947406666229271777e-02,-1.541109753374379387e+00,-1.347171412058191908e+00
4.467145917407949751e-01,-5.816756359307559965e-01,1.333488163669910076e+00,5.529367049171329818e-01,1.870949404727179910e-01,6.224480843500990179e-02,1.606998930903699996e-01,7.855588953766849958e-01,1.343911955375209910e+00,-1.263345353536926563e+00,5.011640330695974616e-02,-1.361573504018567693e+00,-1.165117203055285433e+00
7.053695348497840412e-02,-2.758126742890399941e-01,8.603149443031639365e-02,4.453973368792379928e-01,1.295523686645390082e+00,1.238114754080410052e+00,2.023628283360220104e-01,-1.101942124048260058e-01,5.093392201305799727e-01,-1.458478881242796010e+00,7.969089275099189296e-02,-1.614673031034740136e+00,-1.302284731450851885e+00
9.266806553949619510e-03,-7.498524035302499557e-01,1.720629888606330093e-01,8.755548090308199471e-01,6.814824430590570303e-01,-5.069262822763259679e-01,3.452071777496840133e-01,7.766311235383289713e-01,5.929798133445289832e-01,-1.404390198720038230e+00,3.619228670944621418e-02,-1.475327080670552737e+00,-1.333453316769523722e+00
3.589561726719849855e+00,1.699028335190909900e+00,1.763645635821490032e+00,-1.038645942043719961e+00,1.158465765136309944e+00,-8.645278036740350336e-01,2.458113179493449874e+00,-1.392817433181670062e+00,1.484061112203540089e+00,-6.839725222082552181e-01,5.592670635289689884e-02,-7.935888666599331120e-01,-5.743561777565773241e-01
2.743035938402820229e-01,-6.324281222159130467e-01,2.150787360757910049e-01,5.099209577019749862e-01,4.916680993817940104e-01,-3.342441787876980208e-01,9.939585980034010282e-01,7.141367206698530090e-01,1.274011930518629931e+00,-1.062019445866688949e+00,2.811753398761124290e-02,-1.117129812482406948e+00,-1.006909079250970951e+00
5.713279238747209776e-01,-2.234452341898169880e-01,1.032377933163800110e+00,-1.568231241329779979e-01,4.557719770817960092e-01,-2.140465571467949912e-01,1.666517409826049900e-01,2.052537258836789891e-01,1.573215960766410015e+00,-1.214929167623768347e+00,3.418877211436840979e-02,-1.281939160967930480e+00,-1.147919174279606214e+00
7.328340060190869920e-01,2.858849050608779918e-01,4.731732193667410047e-01,2.088107271958669908e-01,1.817649101918090038e+00,6.050376880622559961e-01,1.476058277274510111e+00,1.695426385302639949e-01,2.769471544267250174e+00,-1.180007139165858865e+00,9.832446689057500189e-02,-1.372723094271385946e+00,-9.872911840603318945e-01
2.401444209750749792e+00,4.597687792636059867e-01,4.731732193667410047e-01,1.026109924283870045e+00,4.840537704090659699e-02,8.495120361508800011e-01,2.767609269889709900e+00,-6.726438382211219480e-01,2.246028730511179905e+00,-1.232712387509193874e+00,9.785328343843362198e-02,-1.424504823048523772e+00,-1.040919951969863977e+00
3.614935806495799819e-01,-7.225284326000119828e-01,5.161889665818989448e-01,7.465075673853449612e-01,1.033373217727219906e+00,-3.690525398058779882e-01,9.046808796198629876e-01,7.349681882926789589e-01,6.520781933797119567e-01,-1.186603396326918469e+00,3.174439451750807328e-02,-1.248822409581234361e+00,-1.124384383072602578e+00
1.917373981192360133e-01,-6.409882987025710133e-01,3.011102305061080231e-01,5.959524521322909774e-01,1.112779791299939980e+00,1.449146658531879905e-01,9.522956627577500166e-01,4.730868810342960251e-01,5.442044350534239738e-01,-1.316478891114028604e+00,2.622341682651014097e-02,-1.367876788093988383e+00,-1.265080994134068826e+00
