dist_pToPET,pToPET,dist_isothermality,isothermality,dist_tempColdest,tempColdest,dist_radJan,radJan,geogDistance100km,mean,sd,lower,upper
2.247169908974029795e+00,7.733637911317310376e-01,1.763645635821490032e+00,-5.654727226769800108e-01,2.749860520436230082e+00,2.868675131304530002e-01,9.463438148655149984e-01,-6.785956861133579654e-01,2.271689132916430154e+00,-1.057104378402679901e+00,6.783456641196886072e-02,-1.190060128570138875e+00,-9.241486282352209258e-01
4.155144208210879986e-02,-7.659947212943299943e-01,1.290472416454750137e-01,1.026109924283870045e+00,2.028674790590810073e-01,-6.475132121725660217e-02,6.547032681459550307e-01,2.766759005905100044e-01,1.954786526449099962e-02,-1.518878950742322376e+00,7.089275043678930355e-02,-1.657828741598429412e+00,-1.379929159886215340e+00
1.804709309944600104e+00,3.011325696078869796e-01,9.893621859486390058e-01,-6.084884698921390056e-01,1.168799497313580016e+00,6.904331644637319576e-02,1.624854474580410102e+00,3.867850865968749940e-01,8.017517369525519744e-01,-1.293487723611398410e+00,6.934022509660982270e-02,-1.429394564800753553e+00,-1.157580882422043267e+00
8.586115040343570565e-03,-7.258460489535669691e-01,1.032377933163800110e+00,4.453973368792379928e-01,8.049433485454149384e-02,-1.612901349786149963e-01,1.011814141680110080e+00,7.111607967237340011e-01,9.522381579169370003e-01,-1.395232918239346365e+00,6.585179807541582941e-02,-1.524302442467161400e+00,-1.266163394011531329e+00
2.192437153903939784e+00,4.687279314891010240e-01,1.333488163669910076e+00,-5.654727226769810100e-01,6.015319888454250252e-01,-7.274698821649510094e-01,2.118857849635999990e+00,2.890897547657260164e-03,9.171060023563080144e-01,-1.440995563685882663e+00,6.641981406878418037e-02,-1.571178399260699576e+00,-1.310812728111065750e+00
1.729747818553579952e+00,1.470271431278339924e-01,1.075393680378949890e+00,-1.511819161410459911e+00,2.728105294799870073e+00,8.775218891576970215e-01,1.904591325515500033e+00,6.754497093703180077e-01,2.244133363604190023e+00,-1.384426726500830540e+00,1.710705341378158661e-01,-1.719724973410949653e+00,-1.049128479590711427e+00
8.209821632637029909e-01,-4.476068954892740148e-01,6.022204610122150470e-01,7.465075673853449612e-01,4.720883963090680147e-01,-1.091326030933110092e+00,7.439809865294929603e-01,6.308108501785499866e-01,7.013854110211460435e-01,-9.860218527440800518e-01,6.201386042208414245e-02,-1.107569019171364966e+00,-8.644746863167951378e-01
2.425785075360850085e-01,-6.159989243102149681e-01,5.592047137970570514e-01,5.959524521322909774e-01,1.306945180104480020e+00,-6.700904745490450232e-01,1.214176970016130008e+00,2.945314442672190003e-01,6.388594539171880138e-01,-1.287892273954651223e+00,5.224088292921049564e-02,-1.390284404495903736e+00,-1.185500143413398710e+00
1.570119358884350058e+00,2.851971454677200146e-01,1.032377933163800110e+00,1.873028535882879930e-01,1.784472382822640091e+00,-1.534038656854339877e-01,1.785554367670779907e+00,-1.161460602970619954e-01,1.452604033483799961e+00,-1.191795862729022604e+00,4.957207256955793034e-02,-1.288957124965356194e+00,-1.094634600492689014e+00
5.987682147718730030e-02,-7.925648263638880309e-01,1.720629888606330093e-01,7.034918201701869656e-01,7.685033456045079481e-01,-2.273716328490670013e-01,4.761478313788659877e-02,1.228971563348260077e+00,1.119222474537840073e+00,-1.359080731283597299e+00,5.975945396482598704e-02,-1.476209261054656219e+00,-1.241952201512538378e+00
3.238951237164670038e-01,-4.898052628391740271e-01,2.150787360757910049e-01,3.378579688413420046e-01,3.089242040363480157e-01,-5.006716549058709553e-01,9.463438148655149984e-01,1.784704103686159948e-01,9.234374703508040350e-01,-1.071687632085984720e+00,3.246042078838617256e-02,-1.135310056831221548e+00,-1.008065207340747893e+00
9.892072314873630312e-02,-5.585695577015460378e-01,2.150787360757910049e-01,2.518264744110260134e-01,1.074708146436309963e+00,-5.235146418240520516e-01,3.809182651030990074e-01,3.123869879439259978e-01,3.701953720539770121e-01,-1.394845712905599555e+00,4.038798121138093000e-02,-1.474006156079906260e+00,-1.315685269731292850e+00
3.982980171157060427e-03,-5.071177060415990034e-01,4.301574721515830091e-02,3.808737160565000002e-01,1.131271733090850051e-01,-4.272415526043950307e-02,5.951847892236880426e-03,1.189519314462579996e-01,4.370721002924700116e-01,-1.304929083076729945e+00,4.751532849791359481e-02,-1.398059126932640561e+00,-1.211799039220819330e+00
4.417494693343119727e-01,1.411903103357140088e+00,1.376503910885060078e+00,1.442871063731299974e-01,4.845976510499759859e-01,6.645926182417980499e-01,1.136802947417069998e+00,-1.297587866905900000e+00,2.337778709692449830e+00,-1.017834726544154966e+00,1.296521190596528206e-01,-1.271952879901074418e+00,-7.637165731872355146e-01
1.489145992714920042e-02,-1.644498635260719932e-01,8.172991970880060242e-01,-5.224569754618230144e-01,2.649242601868050162e+00,8.875836810145140143e-01,1.112995555848119933e+00,3.272666076745159858e-01,3.043135996232860130e+00,-8.529124601131604644e-01,6.038443633798802612e-02,-9.712659553356169928e-01,-7.345589648907039360e-01
3.254010778070839938e-01,-5.041032056902510217e-01,5.592047137970570514e-01,7.976348555039260158e-02,7.445725974045089846e-01,5.435853914182849772e-02,4.166293524565160000e-01,5.326053599566570318e-01,1.701238738375959958e+00,-1.236118394111878738e+00,2.627684580728349359e-02,-1.287621011894154455e+00,-1.184615776329603021e+00
7.094783398196630175e-01,-1.903804297331209983e-01,9.033306915183230146e-01,-6.268008879923850189e-03,4.062788387590710038e-01,9.044439808826959526e-01,6.487514202537180141e-01,3.213147597822800239e-01,2.677971427260970039e+00,-1.386751479571738166e+00,6.122517005173313404e-02,-1.506752812873135117e+00,-1.266750146270341215e+00
1.058732042721509892e+00,1.327703978679579955e-01,6.882519554425320374e-01,4.023815896640789980e-01,9.142633573681360204e-01,-6.380015167354099459e-01,1.702228497179480105e+00,-4.077866070166230039e-01,1.561893490934489925e+00,-1.235619308335715871e+00,6.843248956683940787e-02,-1.369746987886721001e+00,-1.101491628784710741e+00
1.561805564640549981e+00,4.225844422599139838e-01,9.893621859486390058e-01,-6.084884698921390056e-01,4.840537704090669968e-01,-2.733295470058830223e-01,1.130851099524829984e+00,1.397833990690839912e-01,8.199226738671240300e-01,-1.147816810162851198e+00,5.527827111986714781e-02,-1.256162221557790781e+00,-1.039471398767911614e+00
1.741329590934540095e+00,4.798432162371349952e-01,3.871417249364240143e-01,-6.268008879923859730e-03,1.741505812190820013e+00,-5.512525545104139946e-01,6.189921807925380381e-01,-7.351382410896000197e-01,1.431508733044160042e+00,-8.463812638864278703e-01,6.289504485014732471e-02,-9.696555517927165635e-01,-7.231069759801391772e-01
4.461641304043529876e-01,2.441986955089800126e+00,2.408881844048860188e+00,-5.009491018542420182e-01,1.746944618599910015e+00,-4.392131424831470232e-01,9.344401190810429636e-01,-2.303450160693770066e+00,8.412336516406420106e-01,-1.301829034420121545e+00,1.849819097535011225e-01,-1.664393577536983804e+00,-9.392644913032592857e-01
1.724237446614280023e+00,2.720100982474110141e-01,2.537929085694329956e+00,-6.945199643224539976e-01,2.066202554813529879e+00,-6.292994264808650096e-01,8.689697922664479934e-01,-5.030161732923980056e-01,1.006819724724550058e+00,-1.400745552232671054e+00,6.702523352704126136e-02,-1.532115009945671957e+00,-1.269376094519670151e+00
1.640577989259599967e+00,1.890660411459769985e-01,2.451897591264020182e+00,-1.253724678119509939e+00,3.670650445495270198e+00,-6.352821135308649447e-01,1.547480451981340099e+00,5.564127515255999912e-01,1.021364836234530005e+00,-1.222546926004538959e+00,1.428580126893331248e-01,-1.502548630875631952e+00,-9.425452211334459651e-01
1.241420256736160077e+00,4.495466965418120076e-01,8.603149443031650190e-01,1.012713591579720018e-01,7.135714008726919966e-01,3.820466252895399761e-01,1.785554367670789955e-01,-9.196455257489140056e-01,2.523123470668170221e+00,-1.179292392801310596e+00,7.914125981313777092e-02,-1.334409262035060717e+00,-1.024175523567560475e+00
1.803941269850559914e+00,7.308072030990110379e-01,3.011102305061080231e-01,6.819839465626079678e-01,8.816305189135920095e-01,4.660761843099899826e-01,1.035621533249049930e+00,-1.348178573989899931e+00,2.582654033047770081e+00,-1.071371952314706943e+00,1.002149059702156925e-01,-1.267793168016329686e+00,-8.749507366130842012e-01
1.221699956513579988e+00,4.408926098701299728e-02,7.742834498728480286e-01,-1.568231241329779979e-01,5.406173570636100267e-01,6.735666488167979526e-01,1.708180345071709905e+00,4.224961739502909874e-01,1.681112535230329996e+00,-1.288626037231476840e+00,7.169923595232739755e-02,-1.429156539698038575e+00,-1.148095534764915104e+00
1.904109567712030104e+00,1.820740376985399978e-01,2.451897591264020182e+00,-7.375357115376129924e-01,2.488253932158969839e+00,-4.182737378081480273e-01,1.541528604089110077e+00,-1.667367673810669915e-01,7.093826940031670025e-01,-1.320588926862825030e+00,9.227804038629103256e-02,-1.501453886019955331e+00,-1.139723967705694729e+00
2.956214273452880126e-01,-6.425203842148160538e-01,3.441259777212660187e-01,4.884130840943959884e-01,3.812603292772540065e-01,1.740122801418219900e-01,1.351069471537559963e+00,3.629776950279319792e-01,3.083615060813449937e-01,-1.304261119622256437e+00,3.419561780761001812e-02,-1.371284530525171963e+00,-1.237237708719340912e+00
1.854284567758449909e-01,-8.105609945368790203e-01,3.054118052276229900e+00,-5.224569754618210160e-01,3.127313685227119944e+00,6.779176939440699767e-01,4.404367440254590149e-01,1.407527000115339932e+00,2.275977801896400088e+00,-1.435965785873409617e+00,1.030529548957336283e-01,-1.637949577469047568e+00,-1.233981994277771665e+00
7.758173433985400269e-01,-4.250244855566929769e-01,4.301574721515820099e-01,6.604760729550289700e-01,6.064269146136059829e-01,-1.024156771780849962e+00,1.011814141680110080e+00,7.647274277538590459e-01,4.975404685236770042e-01,-8.304099946901575269e-01,5.776970228360925330e-02,-9.436386111660316489e-01,-7.171813782142834048e-01
1.556994925086880033e-01,-7.446534908481370341e-01,4.301574721515820099e-01,5.744445785247119796e-01,2.697647978908960242e-01,2.917624388986350126e-01,9.284882711888069462e-01,7.885348193228020053e-01,1.942304728515630019e-01,-1.359807318753182503e+00,4.821424088484100451e-02,-1.454307230887470936e+00,-1.265307406618894071e+00
7.571677985562870195e-01,2.737180087922779781e-01,1.720629888606330093e-01,-1.138073769178190031e-01,7.668717036817800092e-02,-3.421304480808790016e-01,2.321220677972019863e-01,-4.524254662083920242e-01,4.686762053010419815e-01,-1.065188124274129899e+00,1.094521023815124700e-01,-1.279714244941894341e+00,-8.506620036063654577e-01
6.897093732104110364e-01,-2.826359588576620174e-01,7.742834498728480286e-01,-2.858703657784519847e-01,1.522865794545379993e-02,-4.343182167149660100e-01,7.737402259906730473e-01,6.754497093703180077e-01,2.721322888572270116e-01,-1.029336487362852992e+00,5.770790248033390302e-02,-1.142443976224307489e+00,-9.162289985013984950e-01
3.339064170067429949e+00,1.559163457432739985e+00,6.452362082273710442e-01,-1.038645942043719961e+00,3.477572817972550023e+00,4.473123021986269987e-01,3.672290149509580104e+00,-7.500178608201899522e-01,1.500332809565670056e+00,-1.561773363090319444e+00,1.973992486657539513e-01,-1.948675890475197292e+00,-1.174870835705441596e+00
7.403756156926699639e-01,-4.348451239548180025e-01,1.806661383036650026e+00,3.163500952337630068e-01,7.467481199681450521e-01,-2.175817813127040035e-01,1.291550992615200011e+00,2.201333456142690048e-01,5.486201364726409624e-01,-1.101865563646132529e+00,6.010068305794882132e-02,-1.219662902439712315e+00,-9.840682248525528530e-01
2.971410182605290218e-01,-5.425454542545590231e-01,1.677614141391170044e+00,-7.805514587527709880e-01,3.410131618499829820e+00,6.072132106258919526e-01,6.368477244692459793e-01,7.617515038077400380e-01,1.250722205692700095e+00,-1.198550748787416742e+00,7.901670841987129545e-02,-1.353423497290364486e+00,-1.043678000284468999e+00
4.226625474351040079e-01,-4.198916797662710088e-01,4.301574721515819683e-02,-6.268008879923859730e-03,1.670257448231740049e+00,3.649143851009040151e-01,6.606551160381890497e-01,9.998254194971769593e-01,7.497725820535819929e-01,-1.074812753790227671e+00,5.989492836446425050e-02,-1.192206813384577568e+00,-9.574186941958777730e-01
2.384886536828580095e+00,4.680476157246900026e-01,3.441259777212660187e-01,6.174603257398709744e-01,3.692949551772540251e-01,6.890672470827059470e-01,2.523583506308039848e+00,-7.946567200119589724e-01,1.146139814024329961e+00,-1.262418263239061478e+00,6.236297348708026017e-02,-1.384649691273738714e+00,-1.140186835204384241e+00
4.905804990670930010e-01,4.096489897102569833e-01,8.603149443031650467e-02,-5.009491018542440166e-01,7.043254299772380156e-01,7.554206852736119471e-01,1.077284468494700054e+00,1.070482356617870057e-01,3.158693753225210177e-01,-1.396480242077299261e+00,1.546906139135856284e-01,-1.699673845347926981e+00,-1.093286638806671540e+00
2.368045119585329983e-01,-3.662303591713970130e-01,4.301574721515820099e-01,5.825561194281349969e-02,9.860556019681330220e-01,4.573740940554449907e-01,2.380739156894390030e-01,-1.042423645125900022e-01,3.635746897739169925e-01,-1.137015935455556237e+00,3.586685894442084854e-02,-1.207314978986621101e+00,-1.066716891924491373e+00
2.815978569312950139e-02,-6.376729318508429500e-01,3.441259777212660187e-01,6.174603257398709744e-01,1.545708781463559944e+00,4.266448378440830247e-01,9.046808796198649860e-01,1.576389427457919878e-01,1.072675593500739932e+00,-1.406906792229116743e+00,4.829258019695410048e-02,-1.501560249415146764e+00,-1.312253335043086722e+00
2.421473272200170002e-01,-6.157833341521810055e-01,4.301574721515820099e-01,5.314288313095539840e-01,3.948573452999800115e-01,-2.140465571467949912e-01,1.261791753154019924e+00,3.183388358361620152e-01,5.108995135348920469e-01,-1.197724770994712751e+00,2.582774205177504334e-02,-1.248347145416191850e+00,-1.147102396573233651e+00
2.889697815138470016e-01,-5.433717142521909960e-01,7.742834498728480286e-01,3.593658424489210024e-01,7.032376686954200373e-01,1.865215348827309882e-01,2.380739156894329939e-02,-3.282018980575870243e-02,2.615500241566410256e-01,-1.153025902750611342e+00,3.863433115717256061e-02,-1.228749191818669484e+00,-1.077302613682553201e+00
1.263728018349359994e+00,2.120744277401399813e+00,2.537929085694329956e+00,-4.364254810315050248e-01,2.224471821318069864e+00,-3.293430372407640111e-02,5.178107666245279628e-01,-2.035617005543150171e+00,1.802957975116100009e+00,-1.865338286055493455e+00,1.891383959354325239e-01,-2.236049542088941244e+00,-1.494627030022045666e+00
8.371754243796790396e-02,-7.449116711163999982e-01,6.022204610122150470e-01,7.895233146005039560e-01,6.738681140863299612e-01,-3.002516387308810097e-01,7.142217470683149827e-01,3.064351400516899804e-01,1.511439481556370035e-01,-1.512382031976622798e+00,4.826839892772458868e-02,-1.606988093874962997e+00,-1.417775970078282599e+00
2.627824371697530026e+00,6.574232747320940540e-01,2.236818855188229982e+00,-5.009491018542420182e-01,1.031741575804490108e+00,-6.097197234081389583e-01,1.946254260761149935e+00,-4.762328577773359828e-01,1.857969368233199914e+00,-1.253609438824071720e+00,4.443757584648426462e-02,-1.340707087483180793e+00,-1.166511790164962648e+00
8.871799275884879599e-01,1.577718785348799946e+00,1.892692877466960022e+00,-1.017138068436139964e+00,1.484794149681740061e+00,-9.200036290467600297e-01,1.339165775753089926e+00,-1.607083957302170019e+00,1.278346427498429971e+00,-9.002655982133398460e-01,1.626617919884676966e-01,-1.219082710510736467e+00,-5.814484859159432251e-01
3.443877395845649780e-01,-5.104179879987129631e-01,5.161889665818989448e-01,5.314288313095539840e-01,1.108428746172670065e+00,1.087459816548600022e+00,8.689697922664479934e-01,3.860198490107320107e-02,4.835079769191180099e-01,-1.427293877178938075e+00,4.440552264579747388e-02,-1.514328701564701118e+00,-1.340259052793175032e+00
1.931117119121199988e+00,2.364190595455930022e-01,4.731732193667410047e-01,2.088107271958669908e-01,2.284298691818069937e-01,8.079051671213369756e-01,1.934350564976679898e+00,-8.095363397425490160e-01,1.049671762805159947e+00,-1.377613762988384227e+00,8.622333534854691173e-02,-1.546611500271536155e+00,-1.208616025705232300e+00
5.847667548886159583e-01,-1.652568198769099883e-01,9.033306915183230146e-01,1.657949799807089952e-01,3.747337615863450266e-01,1.283263063054609909e-01,1.124899251632589969e+00,1.725185624763810044e-01,2.148364423587949990e+00,-1.222759950747876578e+00,4.218436714838622037e-02,-1.305441310358713469e+00,-1.140078591137039687e+00
1.669412106193410017e-01,-5.833331392841230034e-01,3.441259777212660187e-01,5.314288313095539840e-01,1.472284894940840028e+00,-3.094976096263349907e-01,4.523404398099309942e-01,5.504609036333639738e-01,1.296996120989019952e+00,-1.324629060935257785e+00,2.766335197720153419e-02,-1.378849230810572868e+00,-1.270408891059942702e+00
4.908534577634339757e-01,-3.557953564826960013e-01,6.022204610122150470e-01,-4.149176074239270262e-01,1.532655646081739986e+00,1.419770888144030074e+00,1.130851099524839976e-01,1.142669768910840045e+00,1.662931917713619923e+00,-1.241939044875259635e+00,7.881194074701472485e-02,-1.396410448739408450e+00,-1.087467641011110819e+00
2.073124429536310043e+00,3.064231082944149920e-01,2.107771613542750000e+00,-9.229950331024029675e-02,2.572555431499869982e-01,-3.301650739808800195e-01,8.987290317276259710e-01,-2.441107899801349956e-01,2.075252658286780072e+00,-1.302425785549348625e+00,6.826758503543882417e-02,-1.436230252218808623e+00,-1.168621318879888626e+00
5.620073976691720291e-02,-7.907267855087529718e-01,1.720629888606330093e-01,7.034918201701869656e-01,7.266245362545099562e-01,-2.483110375240659973e-01,1.547480451981360083e-01,1.127790149180250001e+00,1.102716082080549942e+00,-1.375631961082685262e+00,4.803534023638614259e-02,-1.469781227946002078e+00,-1.281482694219368446e+00
