distance,precip_PET_ratio,Temp_Isothermallity,Temp_ColdestPeriod_min,Rad_Jan_total,geogDistance100km,mean,sd,lower,upper
2.400045411626320124e+00,5.531125454685890119e-01,-9.229950331024029675e-02,3.184125903031789773e-01,-9.702362328329190433e-01,9.467884004133499953e-01,1.299942441300054430e+00,1.389173832852402812e-01,1.027664370060983545e+00,1.572220512539125314e+00
1.596024681402649970e+00,-3.061663496813479823e-01,-6.268008879923850189e-03,-2.203011845172490046e-01,3.748813908124040140e-01,1.383034578364590095e+00,6.404673707885806255e-01,3.403156388741723770e-02,5.737655055692428840e-01,7.071692360079183670e-01
3.630852817135159949e+00,4.081120687677490255e-01,-1.060153815651299958e+00,-3.821056751876950042e-01,-4.732569338312189733e-01,1.890252052618859979e+00,1.282977485301615594e+00,1.158428054615304320e-01,1.055925586597016075e+00,1.510029384006215114e+00
1.246179217080120027e+00,-6.094223683977449957e-01,5.314288313095539840e-01,1.601433237986409908e-01,1.576389427457919878e-01,3.023647102223799843e-01,3.610209340473172768e-01,3.036254605215402830e-02,3.015103437850953916e-01,4.205315243095391620e-01
3.189694489153379831e+00,1.110609900094319952e-01,-2.777588248750300151e-02,2.686475116600000046e-01,4.165443260580550255e-01,1.924949847804710013e+00,1.316889960047708419e+00,9.685232452963141170e-02,1.127059403969630891e+00,1.506720516125785947e+00
2.210307981444879832e+00,-5.275605164162450178e-01,1.523986472765529940e-02,1.393392677059940077e+00,9.224513968981109535e-01,3.119007094898230026e+00,1.110798321834383096e+00,8.001437461417763852e-02,9.539701475905949524e-01,1.267626496078171350e+00
2.967895851228630200e+00,4.351037762938980147e-01,6.819839465626079678e-01,6.561624683077079689e-01,-8.333437313114929745e-01,1.460608784565639917e+00,1.552468206526373296e+00,9.667316646340659569e-02,1.362988800258096322e+00,1.741947612794650269e+00
9.304741451305570399e-01,-4.061681781658280088e-01,-1.568231241329779979e-01,3.069973126228410162e-02,3.808332387046389766e-01,1.596273501850570042e+00,4.252635020979801950e-01,5.156164503594547199e-02,3.242026778275270971e-01,5.263243263684332929e-01
4.747433226723900113e+00,7.830319989417500182e-01,-2.092531748815099846e+00,-1.131845138680839913e+00,-5.744383479992299923e-01,1.629806135532549938e+00,1.861830708366427389e+00,2.380944181280112704e-01,1.395165648835525296e+00,2.328495767897329483e+00
1.965716063099600008e+00,-5.581157525402280495e-01,5.529367049171329818e-01,9.487764688955359349e-02,5.564127515255999912e-01,1.555361360522419911e+00,6.638919313318604187e-01,3.414390971094476840e-02,5.969698682984087013e-01,7.308139943653121362e-01
2.979184306848780217e+00,4.591070980377879862e-01,-1.382771919764989921e+00,-2.260119312467940011e-01,-8.928622102338530375e-01,1.991692113618839910e+00,1.514615502681478265e+00,2.077204668063838133e-01,1.107483387740965997e+00,1.921747617621990534e+00
4.232648958884760226e+00,1.037480197616120092e+00,6.389681993474499722e-01,4.190305088713560111e-01,-1.419600748696729919e+00,1.824298119985980016e+00,1.734899739141520181e+00,1.870509617502087440e-01,1.368279854111110971e+00,2.101519624171929390e+00
6.568959740532469560e-01,-7.801559220224669744e-01,5.744445785247119796e-01,5.952478365258929704e-01,8.212699827300989908e-01,1.761314061607570092e-01,5.014986240850362043e-01,7.816016107952344916e-02,3.483047083691702683e-01,6.546925398009021402e-01
