distance,precip_PET_ratio,Temp_Isothermallity,Temp_ColdestPeriod_min,Rad_Jan_total,geogDistance100km,mean,sd,lower,upper
7.206152212683155645e-01,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,4.756585410242668011e-01,1.040791029400702783e-01,2.716634992617290578e-01,6.796535827868045443e-01
7.487741024117294808e-01,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,4.884079120311684563e-01,1.019568431489397825e-01,2.885724994592464565e-01,6.882433246030904561e-01
7.769329835551435082e-01,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,5.010640560742247729e-01,9.991303361804013128e-02,3.052345101828661256e-01,6.968936019655833647e-01
8.050918646985574245e-01,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,5.136235260679153924e-01,9.794648315028894880e-02,3.216484190933490694e-01,7.055986330424817154e-01
8.332507458419713409e-01,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,5.260830136535291635e-01,9.605590672840109978e-02,3.378134364658630373e-01,7.143525908411952896e-01
8.614096269853852572e-01,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,5.384393521463956001e-01,9.423992957515239799e-02,3.537290901790969277e-01,7.231496141136942724e-01
8.895685081287992846e-01,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,5.506895193001721811e-01,9.249709193410793340e-02,3.693952191093206050e-01,7.319838194910237572e-01
9.177273892722132009e-01,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,5.628306398709691516e-01,9.082585456932615320e-02,3.848119649150898991e-01,7.408493148268484596e-01
9.458862704156271173e-01,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,5.748599879891973519e-01,8.922460495758853527e-02,3.999797622723237911e-01,7.497402137060709126e-01
9.740451515590411447e-01,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,5.867749893268100481e-01,8.769166414571817614e-02,4.148993276012024056e-01,7.586506510524176905e-01
1.002204032702455061e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,5.985732230585181224e-01,8.622529421969590824e-02,4.295716463879141189e-01,7.675747997291221258e-01
1.030362913845868977e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,6.102524236184011519e-01,8.482370632598990046e-02,4.439979592194609470e-01,7.765068880173413568e-01
1.058521794989282894e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,6.218104822401971932e-01,8.348506916513592779e-02,4.581797466765307747e-01,7.854412178038636672e-01
1.086680676132696810e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,6.332454482871546775e-01,8.220751787396807231e-02,4.721187132541772580e-01,7.943721833201320415e-01
1.114839557276110726e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,6.445555303637957589e-01,8.098916320082863440e-02,4.858167704901716344e-01,8.032942902374198280e-01
1.142998438419524865e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,6.557390972088914527e-01,7.982810086313228692e-02,4.992760195171521698e-01,8.122021749006307356e-01
1.171157319562938781e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,6.667946783703327940e-01,7.872242098405740629e-02,5.124987332415802399e-01,8.210906234990853481e-01
1.199316200706352697e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,6.777209646556452416e-01,7.767021749361317784e-02,5.254873383681634147e-01,8.299545909431270685e-01
1.227475081849766614e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,6.885168083628003810e-01,7.666959738754415554e-02,5.382443974832138434e-01,8.387892192423869187e-01
1.255633962993180530e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,6.991812232854331954e-01,7.571868972668291398e-02,5.507725914211346607e-01,8.475898551497317301e-01
1.283792844136594447e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,7.097133844961769356e-01,7.481565428802045004e-02,5.630747020916568868e-01,8.563520669006969843e-01
1.311951725280008363e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,7.201126279059931745e-01,7.395868976221979529e-02,5.751535959720424085e-01,8.650716598399439405e-01
1.340110606423422501e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,7.303784495998849602e-01,7.314604142146119425e-02,5.870122084138209573e-01,8.737446907859489631e-01
1.368269487566836418e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,7.405105049509174142e-01,7.237600817866689240e-02,5.986535289207303157e-01,8.823674809811045128e-01
1.396428368710250334e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,7.505086075113218680e-01,7.164694898539715473e-02,6.100805874999434275e-01,8.909366275227003085e-01
1.424587249853664250e+00,2.500000000000000139e-02,-1.400000000000000029e-02,-5.000000000000000104e-03,-1.799999999999999864e-02,1.348000000000000087e+00,7.603727276853904371e-01,7.095728851353233502e-02,6.212964421988670383e-01,8.994490131719138359e-01
