distance,precip_PET_ratio,Temp_Isothermallity,Temp_ColdestPeriod_min,Rad_Jan_total,geogDistance100km,mean,sd,lower,upper
2.292890595292549794e+00,-3.888849591379610060e-01,2.088107271958669908e-01,1.666148818475839954e+00,7.528237319693860119e-01,3.245244914355319921e+00,7.831643989360425051e-01,7.884201953731463652e-02,6.286340406429058447e-01,9.376947572291791655e-01
1.545821841798020069e+00,-4.538036151534909912e-01,1.657949799807089952e-01,6.118361960736190541e-01,5.683164473100730252e-01,2.222224803991259989e+00,6.754540817972365385e-01,4.134758265827173651e-02,5.944128197870239827e-01,7.564953438074490943e-01
3.139855646018869795e+00,3.505048985135860162e-01,-2.643624921708729869e-01,-5.713761382240499787e-01,1.368074751229660102e-01,1.571912620271620042e+00,1.033011033093719666e+00,7.387391684267693992e-02,8.882181560820728849e-01,1.177803910105366558e+00
7.918505366928210165e-01,-5.076351744765009721e-01,-4.149176074239270262e-01,5.947039558849830376e-01,9.670902560898799738e-01,2.455963888128349926e-01,6.388024449796581017e-01,1.238051249310230528e-01,3.961444001148529126e-01,8.814604898444633463e-01
2.874830529130920187e+00,6.691843818428899748e-01,4.023815896640789980e-01,5.797472382599839769e-01,-9.464288412639749737e-01,1.104045735357850111e+00,1.257157332937803407e+00,1.135272761859505153e-01,1.034643871613340371e+00,1.479670794262266442e+00
1.612614619918760095e+00,8.334060159067919749e-01,-1.726897897486250111e+00,-2.259581647605779953e+00,-3.066051928486119849e-01,4.519957944272649797e-02,4.014118735022473294e-01,4.399974137430342491e-01,-4.609830574340997855e-01,1.263806804438594389e+00
1.312729693571689893e+00,-7.020824246121950551e-01,3.593658424489210024e-01,2.061012379554570118e-01,8.450773742990439485e-01,1.394309937928360110e+00,6.232826743393934388e-01,3.941581328385285188e-02,5.460276803030418291e-01,7.005376683757450484e-01
6.289626271257120482e-01,-5.253198240963380394e-01,2.088107271958669908e-01,-2.556534261763380167e-01,-1.578089955427139923e-01,5.528430967033840515e-01,2.801092738921445724e-01,6.620278817527779081e-02,1.503518090686001007e-01,4.098667387156890163e-01
2.765048950320439847e+00,-1.406709483146129924e-01,-3.719018602087689751e-01,8.671881569804249512e-01,8.569810700835139849e-01,2.274476846485809833e+00,9.440707997667706630e-01,1.136201081519763317e-01,7.213753877888970933e-01,1.166766211744644233e+00
1.788072091413279940e+00,-4.904515183745959961e-01,4.023815896640789980e-01,3.942839397099929810e-01,8.778125377063410451e-01,2.148570261333449860e+00,9.855201911563487016e-01,5.940140729139489761e-02,8.690934328652146768e-01,1.101946949447482726e+00
1.807742038749750035e+00,-2.467900754419010134e-01,1.442871063731299974e-01,1.299579482281880138e-01,6.070034586096060281e-01,3.968004327107190199e-01,7.833941836795088598e-01,8.346450041897618410e-02,6.198037628583155101e-01,9.469846045007022095e-01
1.557614386708199961e+00,-6.735748636893810204e-01,4.669052104868169906e-01,-4.734714070816650050e-02,6.605700896397289634e-01,9.312618985928350357e-01,5.220571367627592219e-01,2.817759582523500506e-02,4.668290489452986414e-01,5.772852245802198023e-01
