"site1","site2","taxSorensen","functionalDistance","distance","precip_PET_ratio","Temp_Isothermallity","Temp_ColdestPeriod_min","Rad_Jan_total","geogDistance100km"
"site_86","site_94",0.636263636363636,0.0579022,1.15451596781274,-0.542012870340806,0.445397336879238,-0.719039732230861,0.309411063997809,0.124412810952196
"site_19","site_91",0.821682178217822,0.0812223,2.24161088417275,-0.305521982878594,0.531428831309554,0.492182455073625,0.0624093764700164,1.41391879513849
"site_149","site_94",0.699246405228758,0.0468641,1.11219946612474,-0.376146642592326,-0.027775882487503,-0.564577630212686,0.574268295202308,1.21965298867832
"site_120","site_62",0.69801320754717,0.111358,1.44040197061564,-0.737519352465385,0.703491820170187,-0.0272235569945311,0.758775579861622,1.0807214282984
"site_106","site_37",0.9999,0.107373,3.01493435949868,-0.0117235782798135,0.122779232765551,-0.821833173362674,0.0237223651704832,1.21848425323605
"site_140","site_169",0.930132558139535,0.100683,3.31877342021975,0.631226612556952,-0.35039398660119,0.527534696732714,0.107048235661787,0.750653549942835
"site_153","site_35",0.707592307692308,0.143223,1.764430628674,-0.224861723145977,-0.113807376917819,0.106843020989553,0.095144539877314,1.77233416289342
"site_115","site_170",0.930248258706468,0.0827612,4.31423268839511,-0.364115888621123,-0.586980596284559,0.49245439539408,0.669497861478084,1.54815655443253
"site_127","site_77",0.8239,0.157413,1.80782909538074,-0.518172746708896,0.789523314600504,0.274902139030454,-0.116146060297061,0.652273369996212
"site_146","site_84",0.733233333333333,0.0795871,1.34527632114876,-0.623344432850485,0.552936704917133,-0.500399714585417,0.976018027928234,1.01219299365314
"site_38","site_45",0.796307185628742,0.118811,0.326746992849608,-0.806417167494971,0.724999693777766,0.260761242366818,1.14564569285696,0.0767522587598239
"site_120","site_13",0.68493937007874,0.0766994,1.89187183060735,-0.696586479070167,0.703491820170187,0.309710500048634,0.910547701113639,1.56689380601579
"site_163","site_32",0.946919867549669,0.0535774,0.958874471232013,-0.64557818497969,0.337857968841342,0.724147548421341,0.871860689814104,1.94281922017238
"site_165","site_169",0.5999,0.054754,0.837184648914495,-0.228811197973585,0.101271359157972,1.32731117918949,0.904595853221403,0.794519592830393
"site_51","site_92",0.844970422535211,0.0532743,2.94262311402198,0.368766599030878,-0.952614447613404,-1.37876694965356,-0.247086713926252,1.26773868147389
"site_132","site_31",0.745122929936306,0.0533712,1.35278000766466,-0.279966820702128,-0.0922995033102403,-0.339682985196788,-0.10424236451259,1.63866684345558
"site_76","site_86",0.944344444444444,0.213086,2.80867294343181,0.330228608073543,0.316350095233763,-0.881116163221762,-0.434569922531684,1.49685770397859
"site_152","site_167",0.735059817351598,0.124509,1.16690334938669,-0.522336243160105,-0.156823124132978,0.713269935603159,1.05636797447342,0.363703720327425
"site_70","site_84",0.9999,0.0456035,5.41832849086969,0.903026211885645,0.854046935423241,-0.24314417143543,-0.833343731311494,1.52926183020778
"site_23","site_38",0.618947619047619,0.0472842,1.70221033915007,-0.519079600539795,0.251826474411026,0.65752216990998,0.407616554219701,0.492063528320124
"site_114","site_118",0.933233333333333,0.0214438,4.69479152387261,0.789858791959256,-0.56547272267698,-1.11308125656948,-0.26494225760296,1.06765508277551
"site_128","site_132",0.948175862068966,0.139745,2.31568857563782,0.916145714755131,-1.01713806843614,-0.839509294192218,-0.788704872119723,1.80912857042245
"site_56","site_65",0.949267088607595,0.141777,3.00325339422658,0.540910713887324,0.531428831309554,0.633047541069072,-0.815488187634785,1.76081770022772
"site_154","site_92",0.634936496350365,0.0693038,1.92363152730817,-0.498908854428605,-0.027775882487503,-0.220845065158158,0.821269982730099,1.29344468631146
"site_1","site_81",0.948287096774194,0.0315272,2.99485530202233,0.207603588385404,0.531428831309554,0.479401260012262,-0.913693677856679,2.01818383560082
"site_13","site_174",0.816801408450704,0.100592,2.83095608629824,-0.684987770512017,-0.479441228246663,1.68926374571447,0.99684949555106,3.11896753759663
"site_138","site_65",0.985511510791367,0.0453176,4.02433852666797,0.422450525745958,0.359365842448921,0.590352910757711,-0.214351550518955,1.82417107133868
"site_136","site_63",0.975509756097561,0.107303,3.06082255618076,0.569355657642288,-0.0922995033102403,-0.865615564955853,-0.526823564861342,1.56077085824759
"site_35","site_8",0.790023456790123,0.105002,0.925811920277183,-0.373803068020508,0.488413084094396,1.12852280493723,-0.0268683419135229,0.647863628609574
"site_105","site_126",0.818081818181818,0.145797,0.435139275152117,-0.727454341645681,0.746507567385345,-0.702451372683134,1.1188623773419,0.306044339615139
"site_50","site_98",0.780545161290323,0.042958,2.7703803681401,2.63448662162067,-2.80229157786521,-1.81060817853535,-2.10406325630387,0.993010161710731
"site_11","site_90",0.848384848484849,0.150218,3.18855264488737,-0.563546976219577,0.681983946562608,0.425013195921355,0.544509055741127,1.29434340561736
"site_136","site_163",0.89927106918239,0.113842,1.73333774601695,-0.447309209125359,0.230318600803446,0.144370785212279,0.964114332143761,0.425233988354253
"site_143","site_63",0.88775046728972,0.152415,2.99963381868592,0.629004305108399,-0.199838871348136,-0.773155856001312,-0.517895793022988,1.33019480760713
"site_16","site_168",0.692207692307692,0.16912,2.34471823625952,-0.175456412573765,-0.156823124132978,1.38822581097131,0.43737579368088,3.18427756034779
"site_82","site_90",0.681059420289855,0.0616208,1.0063647345698,-0.780615900830451,0.918570556245978,-0.601017633153594,0.851029222191279,0.4948173817843
"site_24","site_46",0.96541724137931,0.152103,3.75663319747851,0.327595809608895,-0.651504217107296,-0.423440603896784,-0.785728948173605,0.855870090145079
"site_136","site_155",0.590143902439024,0.0811382,0.958338259723203,-0.268478873893969,-0.135315250525399,-0.370684181728605,0.544509055741127,0.406523869969467
"site_101","site_124",0.898205084745763,0.0430993,2.64089366556985,0.0355751668310981,0.359365842448921,-0.685319132494498,-0.190544158950012,1.22221134554793
"site_100","site_70",0.89031095890411,0.0885735,4.37922397406797,1.3724634023382,-0.264362492170873,-0.474565384142236,-1.60410803335605,1.89898793094115
"site_173","site_83",0.856440084388186,0.228899,3.64909146079656,-0.699791207757186,-0.56547272267698,1.73522165987129,0.726040416454324,1.6873068336887
"site_11","site_157",0.6749,0.106182,2.64490413364362,-0.124431211641993,-0.0922995033102403,0.721972025857704,0.139783399069083,2.14276100428427
"site_141","site_81",0.854066666666667,0.11141,2.79702358410089,0.112565305034621,0.0582556119428135,-0.224924169964976,-0.16376084343495,1.92119040481972
"site_149","site_92",0.636263636363636,0.0554653,1.10967925361891,-0.377456981776578,-0.027775882487503,-0.563217928610414,0.574268295202308,1.22127689934831
"site_148","site_58",0.9999,0.0876294,2.45110936702621,0.154545020681962,0.0582556119428135,0.825309347630427,0.0475297567394274,2.70001562214972
"site_12","site_147",0.899180575539568,0.0841298,2.43325517616987,0.160366876221002,0.273334348018605,-0.249398798805884,-0.258990409710724,1.9251168917682
"site_150","site_32",0.644071779141104,0.130011,0.748966197793202,-0.590924405274983,0.294842221626184,0.488647230907716,0.782582971430565,1.86160239786472
"site_134","site_89",0.746506334841629,0.102707,1.31837011354527,-0.706505131209031,0.617460325739871,-0.0791641582013468,0.949234712413172,0.923830020115031
"site_21","site_87",0.84060796460177,0.0740213,4.06748508808509,-0.225768199355177,-0.457933354639085,-0.194194913753614,0.0713371483083707,1.27617694065075
