"site1","site2","taxSorensen","functionalDistance","distance","precip_PET_ratio","Temp_Isothermallity","Temp_ColdestPeriod_min","Rad_Jan_total","geogDistance100km"
"site_63","site_76",0.890809090909091,0.0803088,0.784758948288443,1.40853851398496,-0.307378239386031,-1.24905141679674,-1.37496188950496,0.464426303640657
"site_114","site_80",0.512296694214876,0.0222633,0.46212689425953,-0.803099837010404,0.811031188208083,-0.837333771628582,1.12779014918025,0.42368921550523
"site_135","site_84",0.900890099009901,0.0502515,3.5662585194666,0.105620114194601,0.337857968841342,-0.0908575919808917,0.0475297567394264,1.94234806756624
"site_136","site_89",0.802369135802469,0.0294982,1.38204374549381,-0.566445316391047,0.724999693777766,-0.249670739126338,0.758775579861622,0.726320590761826
"site_175","site_94",0.876612328767123,0.192762,4.13548220682316,-0.555910855636626,-0.995630194828562,0.571860968966803,1.03553650685059,2.12201211986028
"site_46","site_62",0.622277622377622,0.0987384,0.445355109152316,-0.662065750716821,0.660476072955029,0.379327222084994,0.208229649829798,0.264409540824944
"site_50","site_99",0.922230097087379,0.119699,4.23725014171176,2.61552342357036,-2.26459473767573,-1.26536783602402,-2.55342777216768,1.21992031229681
"site_21","site_41",0.732042857142857,0.0403332,2.20086908342697,-0.43071075555628,0.337857968841342,0.569413506082712,-0.175664539219422,0.7648597091947
"site_56","site_75",0.476410067114094,0.0588866,0.936314809445178,-0.59384275752404,0.3808737160565,-0.336419701351334,0.339170303458989,0.53614071669711
"site_17","site_174",0.968403937007874,0.117764,2.90266459147794,-0.644463041885009,-0.479441228246663,1.56063597413948,1.06231982236565,3.11268426758642
"site_109","site_137",0.936742105263158,0.208323,2.29673760856756,1.61239798686161,-0.58698059628456,-0.346481493208152,-1.35115449793602,0.355601171604447
"site_44","site_83",0.65615,0.0953504,1.47215269009186,-0.529786271769377,0.660476072955029,0.729586354830431,0.0653853004161349,0.843705799204705
"site_85","site_97",0.89237311827957,0.0818072,1.43959096486295,-0.716045096193113,1.13364929232177,0.484296185780443,0.339170303458988,0.216780862320645
"site_111","site_58",0.452531578947368,0.0191811,1.37597246990777,-0.730212359465995,0.811031188208083,-0.0957525177490732,0.74687188407715,0.998195608785747
"site_64","site_89",0.576823076923077,0.0504794,1.10139239776596,-0.746444768405134,0.983094177068715,0.346966323950905,0.41059247816582,0.612450078229367
"site_104","site_149",0.577789447236181,0.0522791,2.08842059247059,-0.511762736321921,0.617460325739871,0.587089626912257,0.318338835836163,1.44428932085847
"site_10","site_101",0.620589655172414,0.107845,1.64567253254616,-0.463811758641873,0.660476072955029,0.944963088630421,-0.0268683419135229,1.42424689157765
"site_41","site_63",0.946802654867257,0.117799,2.8315571039557,0.471685811679693,-0.00626800887992385,-0.789472275228584,-0.830367807365375,0.658061169882059
"site_108","site_48",0.805094805194805,0.0405487,0.970107509464535,-0.786656481099718,0.789523314600504,-0.366333136601332,0.999825419497177,0.984184233419348
"site_123","site_140",0.952841176470588,0.269634,1.89120710010668,0.585544864786462,-0.629996343499718,-0.447915232737692,-0.461353238046746,2.16930951025546
"site_52","site_93",0.958233333333333,0.223518,4.77354779199522,1.41490435948559,-0.694519964322454,-0.728285703126315,-1.30353971479813,1.62942020039599
"site_169","site_20",0.690040845070423,0.0624642,1.35463497854416,-0.229653831148789,0.445397336879238,1.62236642688266,0.255844432967685,3.3378232893075
"site_175","site_38",0.865753658536585,0.146604,3.34953437940132,-0.754088932018208,-0.694519964322454,1.30310849066904,1.33312890146239,3.02456642369388
"site_100","site_51",0.669624770642202,0.0581834,1.40500608782225,0.60699330296949,-1.59785065584078,-1.52289531949446,-0.687523457951712,1.32436480526284
"site_111","site_34",0.649384536082474,0.251102,1.86512598894689,-0.44133937581343,0.316350095233763,-0.552612256112687,0.342146227405106,1.2307628579376
"site_123","site_14",0.705326356589147,0.177463,1.35457573566632,-0.269955420304606,0.445397336879238,-0.235529842462703,0.080264920146725,1.84326922439916
"site_149","site_29",0.734275,0.0737052,0.85824309666695,-0.524375905915389,0.14428710637313,0.24526064410091,0.589147914932898,1.80566686367883
"site_30","site_53",0.56130350877193,0.1461,0.334464536111819,-0.604292693434507,0.423889463271658,0.287139453450908,0.303459216105573,0.285706717527083
"site_120","site_95",0.596053846153846,0.0186611,0.558572220566933,-0.81383894812859,0.832539061815662,-0.717680030628588,1.10695868155743,0.341583867359848
"site_101","site_110",0.928471428571429,0.121709,4.69865100764679,0.215976340923658,-0.737535711537613,-1.12123946618311,-0.0328201898057588,1.20886218403252
"site_135","site_56",0.869465217391304,0.131198,2.10432352075285,0.292812104879615,-0.027775882487503,0.351589309398632,-0.497064325400162,2.37450822483949
"site_25","site_53",0.970049253731343,0.0327063,5.57800516563712,0.0239610044949877,-1.92046875995446,-0.938223630517213,-0.407786607016623,0.434742758371306
"site_24","site_95",0.9999,0.0449622,4.48412058446291,0.207883178867795,-0.393409733816347,-0.967593185126303,-0.339340356255909,1.26729610064792
"site_146","site_16",0.607494936708861,0.0714463,1.29784996261568,-0.314108233363415,0.251826474411026,0.255050495637273,0.318338835836162,1.98066296572814
