"","site1","site2","sor","distance","bio_4","bio_6","bio_7","bio_15"
"4630",7716,8384,0.901639344262295,1.48350897130755,-0.721862454454917,-0.619720953989393,-0.764618305662125,-0.573524537628732
"4631",7716,8398,0.876221498371335,3.65966093509979,-0.0746166641975567,-0.20892403993892,-0.027683950521691,-0.329144007511275
"4632",7716,8400,0.818181818181818,2.5871840544079,-0.398239559326237,-0.356859052559626,-0.393745785732335,-0.573524537628732
"4633",7716,8456,0.947780678851175,4.53485605574705,0.0871947833667833,0.192802896730147,0.137749516509934,-0.0847634773938171
"4634",7716,8475,0.905555555555556,2.99381509943245,-0.266191309260786,-0.314838590549038,-0.257993853458412,-0.451334272570004
"4635",7716,8672,0.958254269449715,4.66741498863374,0.107837515932027,0.0154836289760557,0.296138926146214,0.0374267876649117
"4636",7716,8735,0.973244147157191,4.70946230504818,0.0627580985337255,0.331504523015573,0.0174792688140506,0.209641826101014
"4637",7716,8784,0.981707317073171,4.30259929662533,0.0871947833667833,-0.0980610212991569,0.158145635801406,-0.0847634773938173
"4638",7716,8794,0.613970588235294,1.63353251202537,-0.721862454454916,-0.478115805372615,-0.754861978871138,-0.573524537628732
"4639",7716,9073,0.901477832512315,3.56522861137214,-0.145339092783387,-0.184856548397426,-0.0709148133376734,-0.26614220550755
"4640",7716,9083,0.532584269662921,1.57347190897234,-0.721862454454915,-0.504744466061263,-0.782603890713326,-0.573524537628732
"4641",7716,9325,0.984496124031008,4.86954835730972,0.0388286794050525,0.372627615391679,0.0194246974644907,0.378052315296576
"4642",7716,9438,0.981900452488688,4.11045891639946,-0.0966127174960956,0.134686051223965,-0.0303967623548478,-0.0233926001396719
"4643",7716,9463,0.917675544794189,3.51660591347435,-0.236428111761898,-0.141243174249263,-0.0806544611810608,-0.206953742452546
"4644",7716,9847,0.9375,4.18062821642227,-0.0746166641975567,0.0639242722102294,0.0338306718477209,0.0374267876649117
"4645",7717,7791,0.833935018050541,1.53655811009548,-0.721862454454917,-0.662372317603643,-0.766008283203174,-0.573524537628732
"4646",7717,7810,0.747474747474747,1.61344561704378,-0.690824681318635,-0.627823018108059,-0.744512965339125,-0.695714802687461
"4647",7717,7874,0.78498985801217,2.7688658406094,-0.398239559326237,-0.304161501394341,-0.3803413249881,-0.490545061915612
"4648",7717,7890,0.78328173374613,2.35767991680981,-0.466636693035054,-0.502840882396497,-0.481222476908831,-0.573524537628732
"4649",7717,7892,0.793427230046948,1.23573374478647,-0.842769007945767,-0.725721950402084,-0.84585759369152,-0.565474743430633
"4650",7717,7981,0.93002915451895,3.28196854427176,-0.236428111761897,-0.286488570622362,-0.154948894233982,-0.451334272570004
"4651",7717,7994,0.514705882352941,1.03103070394034,-0.883673902019259,-0.767681638871233,-0.936764977842878,-0.573524537628732
"4652",7717,7999,0.941176470588235,2.66741668228607,-0.388436657845857,-0.436211183892922,-0.361784203978506,-0.573524537628732
"4653",7717,8002,0.960954446854664,4.0966342052299,0.0871947833667833,-0.215574444432894,0.0899205233653082,-0.340049979489727
"4654",7717,8195,0.679324894514768,0.594323615062673,-1.0454853495836,-0.867267356578306,-1.14136657868262,-0.503428335421047
"4655",7717,8274,0.787878787878788,1.92031107649016,-0.644330599085293,-0.514955684310543,-0.680214358705667,-0.451334272570004
"4656",7717,8298,0.806853582554517,2.13792407631528,-0.560051006890577,-0.50612996767791,-0.558590720131341,-0.573524537628733
"4657",7717,8308,0.451612903225806,0.156386075065102,-1.20729679714794,-0.994496988639457,-1.26664827445903,-0.620597496824823
"4658",7717,8384,0.902439024390244,1.5286413255625,-0.721862454454917,-0.641805191544424,-0.786051172728408,-0.573524537628732
"4659",7717,8398,0.902777777777778,3.70513125487067,-0.0746166641975567,-0.23100827749395,-0.0491168175879744,-0.329144007511275
"4660",7717,8400,0.781350482315113,2.6342927882827,-0.398239559326237,-0.378943290114656,-0.415178652798618,-0.573524537628732
"4661",7717,8456,0.950549450549451,4.58248178121208,0.0871947833667833,0.170718659175117,0.11631664944365,-0.0847634773938171
"4662",7717,8475,0.882697947214076,3.03967208041831,-0.266191309260786,-0.336922828104068,-0.279426720524696,-0.451334272570004
"4663",7717,8672,0.952755905511811,4.713259247225,0.107837515932027,-0.00660060857897465,0.274706059079931,0.0374267876649117
"4664",7717,8735,0.957142857142857,4.75574790111195,0.0627580985337255,0.309420285460543,-0.00395359825223274,0.209641826101014
"4665",7717,8784,0.961165048543689,4.34726231687572,0.0871947833667833,-0.120145258854187,0.136712768735123,-0.0847634773938173
"4666",7717,8794,0.641904761904762,1.68257679898461,-0.721862454454916,-0.500200042927645,-0.776294845937421,-0.573524537628732
"4667",7717,9073,0.870801033591731,3.61145041696377,-0.145339092783387,-0.206940785952456,-0.0923476804039567,-0.26614220550755
"4668",7717,9083,0.568075117370892,1.62141566723208,-0.721862454454915,-0.526828703616294,-0.804036757779609,-0.573524537628732
"4669",7717,9325,0.98326359832636,4.91509949507396,0.0388286794050525,0.350543377836649,-0.00200816960179262,0.378052315296576
"4670",7717,9438,0.99009900990099,4.15824407023987,-0.0966127174960956,0.112601813668935,-0.0518296294211311,-0.0233926001396719
"4671",7717,9463,0.908629441624365,3.56430520155418,-0.236428111761898,-0.163327411804293,-0.102087328247344,-0.206953742452546
"4672",7717,9847,0.909319899244333,4.22744419161235,-0.0746166641975567,0.0418400346551991,0.0123978047814376,0.0374267876649117
"4673",7791,7810,0.898477157360406,0.264949104713292,-0.205390338625616,-0.315704817581395,-0.252315877391507,-0.573524537628732
"4674",7791,7874,0.727642276422764,1.24687026293724,0.0871947833667822,0.00795669913232311,0.111855762959518,-0.368354796856883
"4675",7791,7890,0.590062111801242,0.828718103044261,0.0187976496579657,-0.190722681869833,0.0109746110387875,-0.451334272570004
"4676",7791,7892,0.69811320754717,0.316684588982977,-0.357334665252748,-0.41360374987542,-0.353660505743902,-0.443284478371904
"4677",7791,7981,0.842105263157895,1.74958181292904,0.249006230931122,0.0256296299043023,0.337248193713637,-0.329144007511275
"4678",7791,7994,0.793357933579336,0.51548364270066,-0.398239559326239,-0.455563438344569,-0.44456788989526,-0.451334272570003
"4679",7791,7999,0.89873417721519,1.14143545848328,0.0969976848471621,-0.124092983366257,0.130412883969113,-0.451334272570004
"4680",7791,8002,0.91304347826087,2.56228526495668,0.572629126059803,0.0965437560937706,0.582117611312926,-0.217859714430998
"4681",7791,8195,0.822033898305085,1.08170436404237,-0.560051006890579,-0.555149156051642,-0.649169490735003,-0.381238070362318
"4682",7791,8274,0.786802030456853,0.447365223164854,-0.158896256392274,-0.202837483783878,-0.188017270758049,-0.329144007511275
"4683",7791,8298,0.81875,0.61193680047482,-0.0746166641975579,-0.194011767151245,-0.0663936321837229,-0.451334272570004
