9.407254387967364240e-01
1.028047035517690277e+00
1.014949948588249828e+00
1.042948538118061652e+00
1.028883711964625025e+00
1.044998762360005662e+00
1.029266472451953573e+00
1.038253223575021700e+00
1.023693522732443295e+00
1.033989170900972532e+00
1.154904498084222304e-02
