dist_pToPET,pToPET,dist_isothermality,isothermality,dist_tempColdest,tempColdest,dist_radJan,radJan,geogDistance100km,mean,sd,lower,upper
2.296164996092711907e-01,-1.400000000000000029e-02,1.044999999999999929e+00,5.000000000000000104e-03,1.131999999999999895e+00,2.000000000000000042e-03,1.076999999999999957e+00,1.299999999999999940e-02,1.328000000000000069e+00,4.303012655969743472e-01,1.787787859761380826e-01,7.989484508374372629e-02,7.807076861102049126e-01
2.472752619900608906e-01,-1.400000000000000029e-02,1.044999999999999929e+00,5.000000000000000104e-03,1.131999999999999895e+00,2.000000000000000042e-03,1.076999999999999957e+00,1.299999999999999940e-02,1.328000000000000069e+00,4.304368797033635285e-01,1.764588342210748062e-01,8.457756463005688952e-02,7.762961947766702231e-01
2.649340243708506182e-01,-1.400000000000000029e-02,1.044999999999999929e+00,5.000000000000000104e-03,1.131999999999999895e+00,2.000000000000000042e-03,1.076999999999999957e+00,1.299999999999999940e-02,1.328000000000000069e+00,4.311814082999906317e-01,1.742469147952693531e-01,8.965745530126267848e-02,7.727053612987185849e-01
2.825927867516402903e-01,-1.400000000000000029e-02,1.044999999999999929e+00,5.000000000000000104e-03,1.131999999999999895e+00,2.000000000000000042e-03,1.076999999999999957e+00,1.299999999999999940e-02,1.328000000000000069e+00,4.325446960026065879e-01,1.721379441595203008e-01,9.515432544994678610e-02,7.699350665552664452e-01
3.002515491324299624e-01,-1.400000000000000029e-02,1.044999999999999929e+00,5.000000000000000104e-03,1.131999999999999895e+00,2.000000000000000042e-03,1.076999999999999957e+00,1.299999999999999940e-02,1.328000000000000069e+00,4.345355728354408087e-01,1.701269231130008996e-01,1.010868035339590465e-01,7.679843421369225709e-01
3.179103115132196899e-01,-1.400000000000000029e-02,1.044999999999999929e+00,5.000000000000000104e-03,1.131999999999999895e+00,2.000000000000000042e-03,1.076999999999999957e+00,1.299999999999999940e-02,1.328000000000000069e+00,4.371618319231568850e-01,1.682089706466098067e-01,1.074722494558016939e-01,7.668514143905120761e-01
3.355690738940093620e-01,-1.400000000000000029e-02,1.044999999999999929e+00,5.000000000000000104e-03,1.131999999999999895e+00,2.000000000000000042e-03,1.076999999999999957e+00,1.299999999999999940e-02,1.328000000000000069e+00,4.404302093450288558e-01,1.663793555358511755e-01,1.143266724947605839e-01,7.665337461952971276e-01
3.532278362747990896e-01,-1.400000000000000029e-02,1.044999999999999929e+00,5.000000000000000104e-03,1.131999999999999895e+00,2.000000000000000042e-03,1.076999999999999957e+00,1.299999999999999940e-02,1.328000000000000069e+00,4.443463662245325518e-01,1.646335254011076221e-01,1.216646564383616069e-01,7.670280760107035523e-01
3.708865986555887617e-01,-1.400000000000000029e-02,1.044999999999999929e+00,5.000000000000000104e-03,1.131999999999999895e+00,2.000000000000000042e-03,1.076999999999999957e+00,1.299999999999999940e-02,1.328000000000000069e+00,4.489148730855492264e-01,1.629671330312811028e-01,1.294992923442382926e-01,7.683304538268601602e-01
3.885453610363784893e-01,-1.400000000000000029e-02,1.044999999999999929e+00,5.000000000000000104e-03,1.131999999999999895e+00,2.000000000000000042e-03,1.076999999999999957e+00,1.299999999999999940e-02,1.328000000000000069e+00,4.541391965321975310e-01,1.613760598326124951e-01,1.378421192602770629e-01,7.704362738041179437e-01
