dist_pToPET,pToPET,dist_isothermality,isothermality,dist_tempColdest,tempColdest,dist_radJan,radJan,geogDistance100km,mean,sd,lower,upper
2.196708122739260194e+00,3.682149548958890128e-01,1.376503910885060078e+00,2.733343480186050112e-01,8.745600705817749843e-01,-6.388173376967739570e-01,1.910543173407740047e+00,-7.500178608201899522e-01,1.495488014681040090e+00,1.471567243760845356e+00,3.447928076589442115e-01,7.957733407493147171e-01,2.147361146772376106e+00
2.253783234629210153e+00,2.236163943898009931e-01,1.204440922024430094e+00,4.023815896640789980e-01,5.362663119363370035e-01,-1.153872304637659996e+00,2.231942959588479880e+00,7.133714830837069309e-02,9.906315547398180099e-01,1.498031213960598462e+00,3.411918168034111520e-01,8.292952530259126709e-01,2.166767174895284143e+00
1.620505615785809983e+00,1.472389227121619903e+00,2.494913338479169962e+00,-5.009491018542420182e-01,1.256364280499939978e+00,-8.090519783013100374e-01,3.392553298574489951e-01,-1.428528520535089941e+00,1.662810555245969990e+00,1.153166093413108273e+00,5.110967850774621457e-01,1.514163946612825384e-01,2.154915792164934008e+00
6.771511422688399895e-01,-3.265145224405009983e-01,1.849677130251800028e+00,2.948422216261840090e-01,1.476635940068109942e+00,3.562122948463590233e-01,7.737402259906669966e-02,2.141814977220329874e-01,1.224833409132189965e+00,5.038305772938891369e-01,1.100697661444028919e-01,2.880938356508594422e-01,7.195673189369188316e-01
1.092433150353290028e+00,4.656844772279800093e-01,1.419519658100220072e+00,-2.643624921708729869e-01,2.000392997263539918e+00,5.136657403895330543e-01,1.184417730554949921e+00,3.153629118900450057e-01,8.731292972963460297e-01,1.092896079193283576e+00,4.275414743296955811e-01,2.549147895070802416e-01,1.930877368879486911e+00
1.059735060883070012e+00,4.250016399556699742e-01,1.720629888606330093e-01,-1.138073769178190031e-01,1.044250830545399911e+00,-9.025994485376700460e-01,2.678331551506190067e-01,-4.702810098851000209e-01,1.096372003894009906e+00,1.166574650113257450e+00,2.245916220564357912e-01,7.263750708826433033e-01,1.606774229343871596e+00
1.973512883377390059e+00,5.021238265380290056e-01,5.592047137970570514e-01,5.529367049171329818e-01,1.114955313863579933e+00,5.218239500031689460e-01,1.791506215563019921e+00,-8.809585144493800035e-01,1.541939041901309926e+00,1.659479772772725736e+00,1.714412954087230212e-01,1.323454833771628536e+00,1.995504711773822937e+00
4.855156420884220170e-01,-4.137310900724590068e-01,6.452362082273730426e-01,2.948422216261840090e-01,3.578734617181639766e-01,-2.727856663649739777e-01,1.309406536291899958e-01,5.623645994178360086e-01,1.080492256052969946e+00,5.177238580762941744e-01,7.632505343541079457e-02,3.681267533428890237e-01,6.673209628096993251e-01
1.440455475704570110e-01,-4.705208079650329833e-01,8.172991970880060242e-01,3.808737160565000002e-01,2.675892753272590130e-01,1.076038323089510085e+00,2.737850030428540249e-01,8.778125377063410451e-01,2.482117845226219810e+00,3.757350827914651137e-01,1.916327686905394956e-01,1.348561580077345390e-04,7.513353094249224373e-01
8.614019548774189960e-01,2.216009306317119898e-01,4.731732193667410047e-01,-2.643624921708729869e-01,2.175522563636259898e-01,-1.950107347149770132e-01,1.005862293787870065e+00,-6.555535321305630547e-02,2.041302807509839834e+00,9.325726614895941680e-01,1.809031013636536733e-01,5.780025828168329216e-01,1.287142740162355414e+00
2.395954315518439959e+00,1.084664877255300031e+00,5.592047137970550530e-01,-1.468803414195299917e+00,5.928298985908799779e-01,-1.733649067846720015e+00,2.136713393312700049e+00,-5.297994888074599729e-01,1.070906757379600061e+00,9.386951197007483705e-01,5.680463041626618859e-01,-1.746756364580689391e-01,2.052065875859565569e+00
1.346121493025740079e-01,-7.325132072347699808e-01,4.731732193667410047e-01,1.112141418714190033e+00,1.949812097658990107e+00,2.305758667963649922e-01,1.130851099524829984e+00,4.968942726032409829e-01,7.707838739154899699e-01,5.913065114963503843e-01,1.113281828635188098e-01,3.731032730838534928e-01,8.095097499088472759e-01
1.740372753722279897e-01,-7.289941637215120451e-01,2.580944832909489728e-01,7.465075673853449612e-01,3.518907746681639859e-01,-8.599048182263080431e-01,1.309406536291899958e-01,1.032560582904469948e+00,4.477283674603569907e-01,4.378787971079593500e-01,6.867720367661045433e-02,3.032714779018028661e-01,5.724861163141158338e-01
3.549358668740130174e+00,1.269553118414040060e+00,3.613322766073289838e+00,-1.404279793372569918e+00,1.756734470136279924e+00,-9.776549769831199832e-01,2.172424480666120150e+00,-9.702362328329190433e-01,1.603324125804229894e+00,1.854020989775304162e+00,3.434738326263697128e-01,1.180812277827619550e+00,2.527229701722988775e+00
6.750289594975350527e-01,-2.076051198941850084e-01,6.452362082273730426e-01,1.227792327655509996e-01,5.422489989863370496e-01,4.301800620099919814e-01,5.832810934391230440e-01,-2.947014970641400056e-01,4.900820891469729879e-01,9.283734865277504245e-01,1.223530181442094023e-01,6.885615709651000671e-01,1.168185402090400782e+00
4.586208678680310340e-03,-4.975694296351120260e-01,3.011102305061080231e-01,5.529367049171329818e-01,9.572299279999529897e-01,-5.670250930967769554e-01,5.594737018701769760e-01,4.968942726032409829e-01,1.242575228229799933e+00,5.225596614149224939e-01,8.673226202781202099e-02,3.525644278404109766e-01,6.925548949894340112e-01
2.385625977540330123e+00,2.263069813680059994e+00,5.161889665818989448e-01,-5.869805962845600078e-01,1.092112326945400058e+00,1.927761622531850016e-01,2.511679810523570033e+00,-2.264763149394239949e+00,5.505814669638710024e-01,4.321718809140409068e-01,5.893069558819622467e-01,-7.228697526146050656e-01,1.587213514442686879e+00
2.244456677711470158e-02,-7.131733693010450237e-01,8.603149443031650190e-01,8.755548090308199471e-01,6.657099044726939585e-01,8.372747217304260525e-01,5.951847892236850068e-03,4.701109570881790156e-01,1.210888450280670048e+00,6.651115754855164708e-01,1.126924218451032661e-01,4.442344286691141120e-01,8.859887223019188296e-01
5.723889597094129478e-01,-5.267386774012570161e-01,4.731732193667410047e-01,6.389681993474499722e-01,1.311296225231749935e+00,-6.529520185816560518e-02,1.482010125166749903e+00,5.296294360105380239e-01,1.405189537035709924e+00,6.537203107717931561e-01,1.164046009426590450e-01,4.255672929241814395e-01,8.818733286194049281e-01
2.344266904066309998e+00,3.943205908921589842e-01,4.301574721515819683e-02,8.110311882080829538e-01,2.026499268027170064e+00,2.884991550531800231e-01,2.666427855721699824e+00,-3.125570407408480023e-01,1.872207172730179892e+00,1.671991949254900023e+00,3.326327300036416856e-01,1.020031798447762483e+00,2.323952100062037562e+00
1.005551644895180008e+00,1.157715061691390046e+00,1.333488163669910076e+00,1.227792327655509996e-01,4.704567543863399925e-01,6.384863474781630188e-01,1.624854474580410102e+00,-1.244021235875770071e+00,2.358054328237289887e+00,7.949602796265121674e-01,3.238550622443133742e-01,1.602043576276579451e-01,1.429716201625366390e+00
2.247169908974029795e+00,7.733637911317310376e-01,1.763645635821490032e+00,-5.654727226769800108e-01,2.749860520436230082e+00,2.868675131304530002e-01,9.463438148655149984e-01,-6.785956861133579654e-01,2.271689132916430154e+00,1.352974355517914784e+00,2.445411211686253083e-01,8.736737580274092085e-01,1.832274953008420360e+00
4.155144208210879986e-02,-7.659947212943299943e-01,1.290472416454750137e-01,1.026109924283870045e+00,2.028674790590810073e-01,-6.475132121725660217e-02,6.547032681459550307e-01,2.766759005905100044e-01,1.954786526449099962e-02,3.935892789352455345e-01,1.511155914016382440e-01,9.740271978803460851e-02,6.897758380824564606e-01
1.804709309944600104e+00,3.011325696078869796e-01,9.893621859486390058e-01,-6.084884698921390056e-01,1.168799497313580016e+00,6.904331644637319576e-02,1.624854474580410102e+00,3.867850865968749940e-01,8.017517369525519744e-01,1.343409105363348788e+00,2.380858811069413994e-01,8.767607783937436672e-01,1.810057432332953908e+00
8.586115040343570565e-03,-7.258460489535669691e-01,1.032377933163800110e+00,4.453973368792379928e-01,8.049433485454149384e-02,-1.612901349786149963e-01,1.011814141680110080e+00,7.111607967237340011e-01,9.522381579169370003e-01,5.160782043556608745e-01,1.550305306398790939e-01,2.122183643014978749e-01,8.199380444098238740e-01
2.192437153903939784e+00,4.687279314891010240e-01,1.333488163669910076e+00,-5.654727226769810100e-01,6.015319888454250252e-01,-7.274698821649510094e-01,2.118857849635999990e+00,2.890897547657260164e-03,9.171060023563080144e-01,1.241825660055523972e+00,2.133067483972677369e-01,8.237444331968792888e-01,1.659906886914168656e+00
1.729747818553579952e+00,1.470271431278339924e-01,1.075393680378949890e+00,-1.511819161410459911e+00,2.728105294799870073e+00,8.775218891576970215e-01,1.904591325515500033e+00,6.754497093703180077e-01,2.244133363604190023e+00,1.570085372306611937e+00,4.932218211639996519e-01,6.033706028251726305e-01,2.536800141788051022e+00
8.209821632637029909e-01,-4.476068954892740148e-01,6.022204610122150470e-01,7.465075673853449612e-01,4.720883963090680147e-01,-1.091326030933110092e+00,7.439809865294929603e-01,6.308108501785499866e-01,7.013854110211460435e-01,1.081999972384648068e+00,1.559039145234800972e-01,7.764282999186271628e-01,1.387571644850668973e+00
2.425785075360850085e-01,-6.159989243102149681e-01,5.592047137970570514e-01,5.959524521322909774e-01,1.306945180104480020e+00,-6.700904745490450232e-01,1.214176970016130008e+00,2.945314442672190003e-01,6.388594539171880138e-01,3.529215202642476679e-01,1.189058379381886799e-01,1.198660779053978553e-01,5.859769626230975081e-01
1.570119358884350058e+00,2.851971454677200146e-01,1.032377933163800110e+00,1.873028535882879930e-01,1.784472382822640091e+00,-1.534038656854339877e-01,1.785554367670779907e+00,-1.161460602970619954e-01,1.452604033483799961e+00,1.372503557207144453e+00,2.209825520024966683e-01,9.393777552822509813e-01,1.805629359132038037e+00
5.987682147718730030e-02,-7.925648263638880309e-01,1.720629888606330093e-01,7.034918201701869656e-01,7.685033456045079481e-01,-2.273716328490670013e-01,4.761478313788659877e-02,1.228971563348260077e+00,1.119222474537840073e+00,4.694440552244684706e-01,1.101209744255399470e-01,2.536069453504101734e-01,6.852811650985267677e-01
3.238951237164670038e-01,-4.898052628391740271e-01,2.150787360757910049e-01,3.378579688413420046e-01,3.089242040363480157e-01,-5.006716549058709553e-01,9.463438148655149984e-01,1.784704103686159948e-01,9.234374703508040350e-01,5.468947618647508335e-01,8.092809498884563635e-02,3.882756956866133535e-01,7.055138280428883135e-01
9.892072314873630312e-02,-5.585695577015460378e-01,2.150787360757910049e-01,2.518264744110260134e-01,1.074708146436309963e+00,-5.235146418240520516e-01,3.809182651030990074e-01,3.123869879439259978e-01,3.701953720539770121e-01,2.076987501398806224e-01,7.675725293867742549e-02,5.725453438007285789e-02,3.581429658996884147e-01
3.982980171157060427e-03,-5.071177060415990034e-01,4.301574721515830091e-02,3.808737160565000002e-01,1.131271733090850051e-01,-4.272415526043950307e-02,5.951847892236880426e-03,1.189519314462579996e-01,4.370721002924700116e-01,1.427719034198317583e-01,1.106181420655116543e-01,-7.403965502857107195e-02,3.595834618682345885e-01
4.417494693343119727e-01,1.411903103357140088e+00,1.376503910885060078e+00,1.442871063731299974e-01,4.845976510499759859e-01,6.645926182417980499e-01,1.136802947417069998e+00,-1.297587866905900000e+00,2.337778709692449830e+00,5.821905824122889372e-01,3.005294105588282028e-01,-6.847062283014349049e-03,1.171228227107592224e+00
1.489145992714920042e-02,-1.644498635260719932e-01,8.172991970880060242e-01,-5.224569754618230144e-01,2.649242601868050162e+00,8.875836810145140143e-01,1.112995555848119933e+00,3.272666076745159858e-01,3.043135996232860130e+00,8.893670409688848588e-01,2.106778298244561809e-01,4.764384945129507276e-01,1.302295587424818990e+00
3.254010778070839938e-01,-5.041032056902510217e-01,5.592047137970570514e-01,7.976348555039260158e-02,7.445725974045089846e-01,5.435853914182849772e-02,4.166293524565160000e-01,5.326053599566570318e-01,1.701238738375959958e+00,5.163988637529908221e-01,6.245090501541641914e-02,3.939950899227746550e-01,6.388026375832069892e-01
7.094783398196630175e-01,-1.903804297331209983e-01,9.033306915183230146e-01,-6.268008879923850189e-03,4.062788387590710038e-01,9.044439808826959526e-01,6.487514202537180141e-01,3.213147597822800239e-01,2.677971427260970039e+00,1.242750280056153400e+00,1.661464924694900647e-01,9.171031548159529478e-01,1.568397405296353853e+00
1.058732042721509892e+00,1.327703978679579955e-01,6.882519554425320374e-01,4.023815896640789980e-01,9.142633573681360204e-01,-6.380015167354099459e-01,1.702228497179480105e+00,-4.077866070166230039e-01,1.561893490934489925e+00,1.357402746031008078e+00,2.401924833977433504e-01,8.866254785714311470e-01,1.828180013490585010e+00
1.561805564640549981e+00,4.225844422599139838e-01,9.893621859486390058e-01,-6.084884698921390056e-01,4.840537704090669968e-01,-2.733295470058830223e-01,1.130851099524829984e+00,1.397833990690839912e-01,8.199226738671240300e-01,1.149604095464904052e+00,1.945126920981395946e-01,7.683592189525504379e-01,1.530848971977257555e+00
1.741329590934540095e+00,4.798432162371349952e-01,3.871417249364240143e-01,-6.268008879923859730e-03,1.741505812190820013e+00,-5.512525545104139946e-01,6.189921807925380381e-01,-7.351382410896000197e-01,1.431508733044160042e+00,1.408836000156669765e+00,2.712015513791008470e-01,8.772809594536321587e-01,1.940391040859707372e+00
4.461641304043529876e-01,2.441986955089800126e+00,2.408881844048860188e+00,-5.009491018542420182e-01,1.746944618599910015e+00,-4.392131424831470232e-01,9.344401190810429636e-01,-2.303450160693770066e+00,8.412336516406420106e-01,1.089502667795011481e+00,4.113055552633003153e-01,2.833437794789428477e-01,1.895661556111080115e+00
1.724237446614280023e+00,2.720100982474110141e-01,2.537929085694329956e+00,-6.945199643224539976e-01,2.066202554813529879e+00,-6.292994264808650096e-01,8.689697922664479934e-01,-5.030161732923980056e-01,1.006819724724550058e+00,1.356111967138450725e+00,2.407084720900759534e-01,8.843233618419018560e-01,1.827900572434999482e+00
1.640577989259599967e+00,1.890660411459769985e-01,2.451897591264020182e+00,-1.253724678119509939e+00,3.670650445495270198e+00,-6.352821135308649447e-01,1.547480451981340099e+00,5.564127515255999912e-01,1.021364836234530005e+00,1.575983890858403402e+00,5.448503642802611235e-01,5.080771768690917067e-01,2.643890604847714876e+00
1.241420256736160077e+00,4.495466965418120076e-01,8.603149443031650190e-01,1.012713591579720018e-01,7.135714008726919966e-01,3.820466252895399761e-01,1.785554367670789955e-01,-9.196455257489140056e-01,2.523123470668170221e+00,5.894554307017586536e-01,2.630849481808050783e-01,7.380893226738072244e-02,1.105101929136136585e+00
1.803941269850559914e+00,7.308072030990110379e-01,3.011102305061080231e-01,6.819839465626079678e-01,8.816305189135920095e-01,4.660761843099899826e-01,1.035621533249049930e+00,-1.348178573989899931e+00,2.582654033047770081e+00,1.304216843520552782e+00,3.518882694787860421e-01,6.145158353421321662e-01,1.993917851698973287e+00
1.221699956513579988e+00,4.408926098701299728e-02,7.742834498728480286e-01,-1.568231241329779979e-01,5.406173570636100267e-01,6.735666488167979526e-01,1.708180345071709905e+00,4.224961739502909874e-01,1.681112535230329996e+00,8.176638311878009491e-01,2.482962402926052192e-01,3.310032002142947460e-01,1.304324462161307263e+00
1.904109567712030104e+00,1.820740376985399978e-01,2.451897591264020182e+00,-7.375357115376129924e-01,2.488253932158969839e+00,-4.182737378081480273e-01,1.541528604089110077e+00,-1.667367673810669915e-01,7.093826940031670025e-01,1.473890346492314318e+00,3.771891356184282618e-01,7.345996406801948986e-01,2.213181052304433738e+00
2.956214273452880126e-01,-6.425203842148160538e-01,3.441259777212660187e-01,4.884130840943959884e-01,3.812603292772540065e-01,1.740122801418219900e-01,1.351069471537559963e+00,3.629776950279319792e-01,3.083615060813449937e-01,4.111897830756959249e-01,9.020140762549261337e-02,2.343950241297304005e-01,5.879845420216613938e-01
1.854284567758449909e-01,-8.105609945368790203e-01,3.054118052276229900e+00,-5.224569754618210160e-01,3.127313685227119944e+00,6.779176939440699767e-01,4.404367440254590149e-01,1.407527000115339932e+00,2.275977801896400088e+00,1.233999647460729099e+00,2.797691876621991591e-01,6.856520396428187336e-01,1.782347255278639464e+00
7.758173433985400269e-01,-4.250244855566929769e-01,4.301574721515820099e-01,6.604760729550289700e-01,6.064269146136059829e-01,-1.024156771780849962e+00,1.011814141680110080e+00,7.647274277538590459e-01,4.975404685236770042e-01,1.113851760987336403e+00,1.598430071196229596e-01,8.005594670328753937e-01,1.427144054941797524e+00
1.556994925086880033e-01,-7.446534908481370341e-01,4.301574721515820099e-01,5.744445785247119796e-01,2.697647978908960242e-01,2.917624388986350126e-01,9.284882711888069462e-01,7.885348193228020053e-01,1.942304728515630019e-01,4.749710249008307072e-01,1.136546381773958642e-01,2.522079340731347985e-01,6.977341157285266160e-01
7.571677985562870195e-01,2.737180087922779781e-01,1.720629888606330093e-01,-1.138073769178190031e-01,7.668717036817800092e-02,-3.421304480808790016e-01,2.321220677972019863e-01,-4.524254662083920242e-01,4.686762053010419815e-01,1.044402453024887878e+00,3.127872741463302853e-01,4.313393956980805521e-01,1.657465510351695315e+00
6.897093732104110364e-01,-2.826359588576620174e-01,7.742834498728480286e-01,-2.858703657784519847e-01,1.522865794545379993e-02,-4.343182167149660100e-01,7.737402259906730473e-01,6.754497093703180077e-01,2.721322888572270116e-01,7.107259506710248420e-01,1.479485034724733750e-01,4.207468838649770504e-01,1.000705017477072634e+00
3.339064170067429949e+00,1.559163457432739985e+00,6.452362082273710442e-01,-1.038645942043719961e+00,3.477572817972550023e+00,4.473123021986269987e-01,3.672290149509580104e+00,-7.500178608201899522e-01,1.500332809565670056e+00,1.145209632101524821e+00,3.739807338170595963e-01,4.122073938200879750e-01,1.878211870382961557e+00
7.403756156926699639e-01,-4.348451239548180025e-01,1.806661383036650026e+00,3.163500952337630068e-01,7.467481199681450521e-01,-2.175817813127040035e-01,1.291550992615200011e+00,2.201333456142690048e-01,5.486201364726409624e-01,1.095622495269956476e+00,2.299721502008363061e-01,6.448770808763173434e-01,1.546367909663595608e+00
2.971410182605290218e-01,-5.425454542545590231e-01,1.677614141391170044e+00,-7.805514587527709880e-01,3.410131618499829820e+00,6.072132106258919526e-01,6.368477244692459793e-01,7.617515038077400380e-01,1.250722205692700095e+00,7.534113239938682316e-01,2.344226422378004326e-01,2.939429452077794158e-01,1.212879702779956936e+00
4.226625474351040079e-01,-4.198916797662710088e-01,4.301574721515819683e-02,-6.268008879923859730e-03,1.670257448231740049e+00,3.649143851009040151e-01,6.606551160381890497e-01,9.998254194971769593e-01,7.497725820535819929e-01,6.441162811476662808e-01,1.755110453775436397e-01,3.001146322076807538e-01,9.881179300876518079e-01
2.384886536828580095e+00,4.680476157246900026e-01,3.441259777212660187e-01,6.174603257398709744e-01,3.692949551772540251e-01,6.890672470827059470e-01,2.523583506308039848e+00,-7.946567200119589724e-01,1.146139814024329961e+00,1.732738650681401094e+00,2.801380342428243519e-01,1.183668103565465479e+00,2.281809197797336708e+00
4.905804990670930010e-01,4.096489897102569833e-01,8.603149443031650467e-02,-5.009491018542440166e-01,7.043254299772380156e-01,7.554206852736119471e-01,1.077284468494700054e+00,1.070482356617870057e-01,3.158693753225210177e-01,3.319953404934191110e-01,3.391340741507672396e-01,-3.327074448420846431e-01,9.966981258289229206e-01
2.368045119585329983e-01,-3.662303591713970130e-01,4.301574721515820099e-01,5.825561194281349969e-02,9.860556019681330220e-01,4.573740940554449907e-01,2.380739156894390030e-01,-1.042423645125900022e-01,3.635746897739169925e-01,3.917946762503253799e-01,8.025190737842520516e-02,2.345009377886119739e-01,5.490884147120387304e-01
2.815978569312950139e-02,-6.376729318508429500e-01,3.441259777212660187e-01,6.174603257398709744e-01,1.545708781463559944e+00,4.266448378440830247e-01,9.046808796198649860e-01,1.576389427457919878e-01,1.072675593500739932e+00,5.939956307161202709e-01,1.185645897633935131e-01,3.616090347798689986e-01,8.263822266523714877e-01
2.421473272200170002e-01,-6.157833341521810055e-01,4.301574721515820099e-01,5.314288313095539840e-01,3.948573452999800115e-01,-2.140465571467949912e-01,1.261791753154019924e+00,3.183388358361620152e-01,5.108995135348920469e-01,5.323638458825470376e-01,6.751172980207080510e-02,4.000408554704882880e-01,6.646868362946057873e-01
2.889697815138470016e-01,-5.433717142521909960e-01,7.742834498728480286e-01,3.593658424489210024e-01,7.032376686954200373e-01,1.865215348827309882e-01,2.380739156894329939e-02,-3.282018980575870243e-02,2.615500241566410256e-01,1.811125277361371466e-01,1.137121093389615173e-01,-4.176320656822743449e-02,4.039882620405017555e-01
1.263728018349359994e+00,2.120744277401399813e+00,2.537929085694329956e+00,-4.364254810315050248e-01,2.224471821318069864e+00,-3.293430372407640111e-02,5.178107666245279628e-01,-2.035617005543150171e+00,1.802957975116100009e+00,8.943312971868173644e-01,3.229479160265961157e-01,2.613533817746890309e-01,1.527309212598945809e+00
8.371754243796790396e-02,-7.449116711163999982e-01,6.022204610122150470e-01,7.895233146005039560e-01,6.738681140863299612e-01,-3.002516387308810097e-01,7.142217470683149827e-01,3.064351400516899804e-01,1.511439481556370035e-01,6.322262002279863680e-01,1.198385642939291812e-01,3.973426142118852145e-01,8.671097862440875215e-01
2.627824371697530026e+00,6.574232747320940540e-01,2.236818855188229982e+00,-5.009491018542420182e-01,1.031741575804490108e+00,-6.097197234081389583e-01,1.946254260761149935e+00,-4.762328577773359828e-01,1.857969368233199914e+00,1.056167847903819457e+00,1.659352478786932372e-01,7.309347620615807006e-01,1.381400933746058213e+00
8.871799275884879599e-01,1.577718785348799946e+00,1.892692877466960022e+00,-1.017138068436139964e+00,1.484794149681740061e+00,-9.200036290467600297e-01,1.339165775753089926e+00,-1.607083957302170019e+00,1.278346427498429971e+00,1.741080107001542254e+00,5.644140030840067990e-01,6.348286609568889460e-01,2.847331553046195562e+00
3.443877395845649780e-01,-5.104179879987129631e-01,5.161889665818989448e-01,5.314288313095539840e-01,1.108428746172670065e+00,1.087459816548600022e+00,8.689697922664479934e-01,3.860198490107320107e-02,4.835079769191180099e-01,5.397890529508784230e-01,8.622141553424580995e-02,3.707950785037566477e-01,7.087830273980002538e-01
1.931117119121199988e+00,2.364190595455930022e-01,4.731732193667410047e-01,2.088107271958669908e-01,2.284298691818069937e-01,8.079051671213369756e-01,1.934350564976679898e+00,-8.095363397425490160e-01,1.049671762805159947e+00,1.698202909730493371e+00,2.985750863865019311e-01,1.112995740412949575e+00,2.283410079048037389e+00
5.847667548886159583e-01,-1.652568198769099883e-01,9.033306915183230146e-01,1.657949799807089952e-01,3.747337615863450266e-01,1.283263063054609909e-01,1.124899251632589969e+00,1.725185624763810044e-01,2.148364423587949990e+00,5.071286786374712419e-01,1.262415476755818500e-01,2.596952451933308148e-01,7.545621120816117244e-01
1.669412106193410017e-01,-5.833331392841230034e-01,3.441259777212660187e-01,5.314288313095539840e-01,1.472284894940840028e+00,-3.094976096263349907e-01,4.523404398099309942e-01,5.504609036333639738e-01,1.296996120989019952e+00,5.980238862458698845e-01,6.526497382194017260e-02,4.701045375548671412e-01,7.259432349368726278e-01
4.908534577634339757e-01,-3.557953564826960013e-01,6.022204610122150470e-01,-4.149176074239270262e-01,1.532655646081739986e+00,1.419770888144030074e+00,1.130851099524839976e-01,1.142669768910840045e+00,1.662931917713619923e+00,7.023937354821500056e-01,2.052962313210525969e-01,3.000131220928869413e-01,1.104774348871413014e+00
2.073124429536310043e+00,3.064231082944149920e-01,2.107771613542750000e+00,-9.229950331024029675e-02,2.572555431499869982e-01,-3.301650739808800195e-01,8.987290317276259710e-01,-2.441107899801349956e-01,2.075252658286780072e+00,1.059804515002087610e+00,1.926466161901383978e-01,6.822171472694162908e-01,1.437391882734758930e+00
5.620073976691720291e-02,-7.907267855087529718e-01,1.720629888606330093e-01,7.034918201701869656e-01,7.266245362545099562e-01,-2.483110375240659973e-01,1.547480451981360083e-01,1.127790149180250001e+00,1.102716082080549942e+00,4.972943805710327569e-01,8.504830309463165539e-02,3.305997065055547024e-01,6.639890546365108115e-01
4.802692770265899747e-02,-7.455664552847249826e-01,6.882519554425320374e-01,2.733343480186050112e-01,4.590352609272499995e-01,-3.505605980149700263e-01,5.951847892236909916e-03,1.214091943617670033e+00,2.887840998355539757e-01,2.928826542513676690e-01,1.378668899426957195e-01,2.266354996368408203e-02,5.631017585390512004e-01
3.245616116608149859e-01,-4.901385068113480181e-01,5.161889665818989448e-01,4.884130840943959884e-01,1.545164900822650011e+00,1.174486934872800009e-01,1.547480451981330107e-01,5.742682952023070442e-01,1.387130971088530007e+00,7.052241269633885423e-01,7.697147959854751254e-02,5.543600269502354516e-01,8.560882269765416330e-01
