dist_pToPET,pToPET,dist_isothermality,isothermality,dist_tempColdest,tempColdest,dist_radJan,radJan,geogDistance100km,mean,sd,lower,upper
4.049798352330459816e-01,-5.438925844032319601e-01,1.548566899745690062e+00,-9.741223212209829674e-01,2.496956022413510112e+00,9.305502516463309837e-01,6.427995723614809975e-01,1.062319822365650035e+00,1.467643267048859945e+00,1.004652311995568592e+00,1.629329641528878825e-01,6.853037022559083091e-01,1.324000921735228875e+00
5.220806127183930112e-01,-1.311309465046129885e-01,3.871417249364240143e-01,-6.268008879923859730e-03,1.539182213772649910e-01,2.360146732054559937e-01,2.975923946117969843e-01,-4.375458464778029799e-01,5.935869155089550375e-01,9.224692766568003410e-01,1.372016304722271929e-01,6.535540809312350152e-01,1.191384472382365667e+00
3.064572764046190056e-01,-5.498242616951070083e-01,4.301574721515820099e-01,2.733343480186050112e-01,4.579474996454320213e-01,-8.661594455967619455e-01,2.202183720127300071e-01,5.534368275794819825e-01,2.193725161552899927e-01,4.247661671134190242e-01,1.141692799915327849e-01,2.009943783300147668e-01,6.485379558968232816e-01
2.505941364293700069e+00,7.683380669961890064e-01,3.441259777212660187e-01,1.012713591579720018e-01,1.419528472772660088e-01,-1.066301305672539973e-01,2.291461438510840054e+00,-1.130936125923289959e+00,1.903103590447370097e+00,1.250877468069339971e+00,2.182063747300961309e-01,8.231929735983516405e-01,1.678561962540328301e+00
2.268405128837799989e+00,4.322514785064119902e-01,5.161889665818989448e-01,1.047617797891450042e+00,1.316191150999929949e-01,1.235939231516770098e+00,2.118857849635999990e+00,-5.863420437837010279e-01,2.353190180556989919e+00,8.874042656419657282e-01,1.920464022068913146e-01,5.109933173164586950e-01,1.263815213967472761e+00
3.369638642428050140e-02,-7.047047982212549799e-01,8.172991970880060242e-01,3.378579688413420046e-01,6.591833367817849787e-01,2.085487008395479902e-01,1.261791753154019924e+00,5.861719909867799672e-01,1.374136876193829959e+00,5.477528366999410148e-01,9.433332493056642565e-02,3.628595198360308194e-01,7.326461535638512101e-01
2.753489873982470026e+00,6.445638121518060260e-01,2.193803107973069988e+00,-1.167693183689199943e+00,2.501850948181690182e+00,1.073318919884959977e+00,3.309227428083179934e+00,-6.220531311371170213e-01,2.536707292934280211e+00,1.384982680457751858e+00,4.822059550332911670e-01,4.398590085925011550e-01,2.330106352323002561e+00
2.734692196573639822e-01,-6.792781915789439795e-01,8.603149443031639365e-02,8.325390618156619515e-01,1.978093890986269976e+00,-4.680326006725740035e-02,3.571108735341549933e-01,9.194754729519919456e-01,1.202239929113749994e+00,8.123735649412600068e-01,1.099227604138520442e-01,5.969249545301099635e-01,1.027822175352409939e+00
1.463166248927540103e+00,4.037254234828280275e-01,8.603149443031650467e-02,2.733343480186050112e-01,1.563112961972650039e+00,1.264227240622800008e-01,2.803320357243130001e+00,-7.500178608201899522e-01,2.410937343185899806e+00,1.163101783857084515e+00,2.504565568073610082e-01,6.722069325146569074e-01,1.653996635199512122e+00
3.818939731843919994e+00,1.134762586862150036e+00,3.914432996579400026e+00,-1.253724678119509939e+00,2.238068837340799977e+00,-7.369877933808599568e-01,2.725946334644059998e+00,-6.934753058439480089e-01,1.699707434185639965e+00,1.990251307240419099e+00,3.960114537909987242e-01,1.214068857810061575e+00,2.766433756670776845e+00
1.529252486896409913e+00,4.264021252417750096e-01,8.172991970880060242e-01,-1.353152505253990001e-01,1.219380396918120057e+00,1.031983991175869919e+00,3.333034819652119785e-01,-5.625346522147569583e-01,2.768246737774170185e+00,8.751263658946639712e-01,1.959227208852147295e-01,4.911178329596431191e-01,1.259134898829684879e+00
5.589756746474700000e-01,-4.506512691500039747e-01,4.301574721515820099e-01,7.465075673853449612e-01,2.267982272590799986e-01,-8.813818877634629900e-02,1.035621533249049930e+00,-3.125570407408480023e-01,4.422659547051089879e-01,6.791803137539322854e-01,1.284777215615235668e-01,4.273639794933460911e-01,9.309966480145184242e-01
2.673061573840449956e+00,6.847779622228159502e-01,5.161889665818989448e-01,1.873028535882879930e-01,1.686029986818100013e-01,-2.619080535467919746e-01,1.981965348114570036e+00,-1.285684171121429964e+00,1.966768423782579989e+00,1.146442035461239906e+00,2.789363779177310709e-01,5.997267347424870554e-01,1.693157336179992756e+00
1.648429835445059943e+00,8.362759664164509665e-01,1.419519658100220072e+00,7.976348555039260158e-02,1.255820399859030045e+00,2.458045247418189916e-01,2.309316982187549883e+00,-9.017899820722059534e-01,2.477728399624929967e+00,1.409371982394353795e+00,2.673953765008089678e-01,8.852770444527682248e-01,1.933466920335939365e+00
1.457048148228720086e-01,-6.640045903507529879e-01,2.150787360757910049e-01,6.389681993474499722e-01,2.844495751954400076e-01,-2.692504421990650210e-01,8.332587049130310008e-01,5.326053599566550334e-01,6.424350206428049992e-01,5.475520362328913926e-01,5.629415637916218573e-02,4.372154897297335086e-01,6.578885827360492211e-01
3.472743123148659961e-01,-5.292872949385729608e-01,1.548566899745700054e+00,-1.568231241329779979e-01,1.416809069568109924e+00,-8.052385980361949358e-02,1.172514034770480107e+00,4.820146528726499957e-01,7.044050384378549579e-01,8.254220566196128761e-01,1.600889985210006139e-01,5.116476195184516129e-01,1.139196493720774139e+00
1.824842488626249981e+00,2.228873036334700075e-01,2.150787360757910049e-01,4.238894632716579958e-01,1.571815052227190090e+00,1.220716789350070053e-01,2.916405467195609891e+00,-6.934753058439480089e-01,1.879626678823050012e+00,1.571137441086818631e+00,2.646223224441151545e-01,1.052477689096352975e+00,2.089797193077284287e+00
1.420477988265179903e+00,3.600178307773049813e-01,6.452362082273730426e-01,-6.268008879923850189e-03,9.229654476226809567e-01,1.200315049537229894e+00,8.034994654518530233e-01,-6.071735114065269778e-01,2.769816413133039834e+00,9.456915847273908993e-01,2.067150147630656409e-01,5.405301557917823185e-01,1.350853013662999480e+00
6.459158032217670042e-01,-4.034899995595490063e-01,4.301574721515820099e-01,6.604760729550289700e-01,1.912828214077179956e+00,5.574481319827130354e-01,3.987738087798090025e-01,7.081848727776169916e-01,2.707642117036439977e+00,1.216242403693329033e+00,2.158314657943526949e-01,7.932127307363977531e-01,1.639272076650260423e+00
9.968424938391799994e-01,2.779508784068400185e-01,1.290472416454750082e+00,1.523986472765529940e-02,4.367361546499780034e-01,-1.117704242017200089e+00,1.351069471537559963e+00,-3.393403562559090259e-01,1.104646053737849964e+00,1.146705688125316369e+00,2.415807850332669648e-01,6.732073494601131802e-01,1.620204026790519558e+00
2.520471912749360222e-01,-2.018341053434730137e-01,9.033306915183230146e-01,6.819839465626079678e-01,1.665362522463549988e+00,1.775475043077310022e-01,6.547032681459530323e-01,3.242906837283979771e-01,2.210355411363519984e+00,4.799652713950006144e-01,1.275954324024522468e-01,2.298782238861942218e-01,7.300523189038070626e-01
3.000436389768209811e+00,1.252390091691969909e+00,1.548566899745690062e+00,-9.311065740058249718e-01,2.095572109422620066e+00,-9.738415967180050203e-02,2.071243066498110075e+00,-1.258900855606359892e+00,2.172913024535100046e+00,1.510557099689933569e+00,3.380908045575068410e-01,8.478991227572201250e-01,2.173215076622646791e+00
6.778119190750819811e-01,-2.766872317899979894e-01,1.548566899745700054e+00,1.012713591579720018e-01,1.048601875672680039e+00,8.236839214864530301e-02,1.249888057369529931e-01,2.260851935065049945e-01,9.805555760786399677e-01,6.137022676695180756e-01,1.227644269941844113e-01,3.730839907609166395e-01,8.543205445781194562e-01
3.440544446802749956e+00,1.508423319065079982e+00,9.463464387334790118e-01,-8.880908267906669762e-01,2.085782257886259927e+00,-2.485829778445199922e-01,2.505727962631330019e+00,-1.333298954259310110e+00,2.147113530404530124e+00,1.600936846933794566e+00,4.729790608524067075e-01,6.738978876630774550e-01,2.527975806204511677e+00
1.817215324231349904e-01,-2.999608130185659749e-01,6.882519554425320374e-01,-1.568231241329779979e-01,4.057349581181620146e-01,1.166328725259160037e-01,8.630179443742109768e-01,5.866821493774599695e-03,1.694948747004789924e+00,4.658704403401333072e-01,7.757486103120850296e-02,3.138237127189646425e-01,6.179171679613020274e-01
1.302783050186449909e+00,3.403103740616950090e-01,1.161425174809270100e+00,-9.229950331024029675e-02,7.685033456045069489e-01,1.501624924600849953e+00,3.690145693186269726e-01,-1.935200828961289865e-01,3.069685390403099845e+00,5.790953925560945459e-01,2.013601651531601866e-01,1.844294688559006135e-01,9.737613162562884783e-01
7.139715524449510298e-01,-2.947670484749320141e-01,1.118409427594110106e+00,-1.138073769178190031e-01,9.572299279999520183e-02,-3.940710492876949855e-01,5.832810934391230440e-01,-3.060950344579650186e-03,1.275241151770420078e+00,6.705319635671413980e-01,1.212630521359352453e-01,4.328563813807083105e-01,9.082075457535745411e-01
1.794652477599490092e+00,1.729305861101450015e-01,7.742834498728480286e-01,5.825561194281349969e-02,2.344125562318070122e-01,6.216260476099819687e-01,1.476058277274510111e+00,-2.708941054951969907e-01,2.307534249884970023e+00,1.312953986630195358e+00,2.176050075673173212e-01,8.864481717982534148e-01,1.739459801462137190e+00
2.452101874915000035e-01,-7.354928833753759942e-01,1.247456669239590088e+00,4.238894632716579958e-01,1.677871777204460013e+00,-1.634594417634990110e-02,3.630627214263920099e-01,1.184332704156489946e+00,1.138682881187560003e+00,8.692878204199206982e-01,1.329435990555749292e-01,6.087183662709938492e-01,1.129857274568847547e+00
1.977982351399860117e-01,-6.040253335260139522e-01,2.150787360757910049e-01,5.099209577019749862e-01,6.896406526726930331e-01,-4.441080682513289801e-01,9.522956627577520150e-01,5.921238388790159846e-01,1.228975989103489930e+00,4.805090358344596413e-01,5.604112429104989024e-02,3.706684322240018647e-01,5.903496394449174733e-01
1.383525827438409905e-01,-6.772062106478350385e-01,1.892692877466960022e+00,-8.020593323603499858e-01,3.239896977895289965e+00,5.590797739054399473e-01,8.808734880509200282e-01,9.432828645209350160e-01,2.382089016931300041e+00,1.004079680251878104e+00,2.336882889272343666e-01,5.460506339544988208e-01,1.462108726549257387e+00
1.630574057657550036e-01,-7.235042289182760378e-01,6.022204610122150470e-01,9.185705562459780538e-01,8.397517095635950168e-01,-2.640835761104289858e-01,1.011814141680100060e-01,9.164995490058750471e-01,6.160225332858130232e-01,6.512560851856656896e-01,9.268779421683884245e-02,4.695880085206615706e-01,8.329241618506697531e-01
5.516230206308040396e-01,-3.806774008012679955e-01,8.172991970880060242e-01,2.088107271958669908e-01,2.866250977590770188e-01,-2.371614843854299992e-01,8.332587049130310008e-01,8.026492014672499675e-02,9.668496881181239955e-01,6.185093493488313943e-01,7.176024519567129889e-02,4.778592687653156479e-01,7.591594299323471962e-01
1.453138721274679912e-01,-6.177765357066860030e-01,4.301574721515819683e-02,4.238894632716579958e-01,1.794806114999910052e-01,6.115642557531649759e-01,4.761478313788760075e-01,2.350129653448589928e-01,2.250231810229660068e-01,3.871688717013366809e-01,7.339420046597647240e-02,2.433162387880228039e-01,5.310215046146505857e-01
1.663285247167829994e-01,-2.550598558480379752e-01,3.871417249364240143e-01,7.976348555039260158e-02,2.078711809554440126e+00,6.023182848577099957e-01,1.666517409826069884e-01,-3.125570407408470031e-01,1.526385941008119973e+00,7.243471273298385249e-01,1.847211413381124323e-01,3.622936903071381498e-01,1.086400564352538956e+00
1.882332212914249903e+00,6.237804019839420233e-01,6.452362082273730426e-01,-9.095987003982469732e-01,7.342388652272370531e-02,-1.064947819849030086e+00,6.666069639304239569e-01,-7.232345453051279849e-01,1.541778974112030021e+00,1.009661015434189180e+00,2.450758238172798253e-01,5.293124007523206664e-01,1.490009630116057693e+00
4.280579640886220005e+00,1.353519378107729931e+00,3.011102305061069906e+00,-4.149176074239260270e-01,1.480443104554469924e+00,-7.035391339649520459e-01,2.571198289445930207e+00,-1.336274878205429895e+00,1.766778579969529916e+00,1.629356690068556990e+00,4.349972825196670723e-01,7.767620163300095193e-01,2.481951363807104460e+00
1.829857976404970055e+00,3.237768052631699867e-01,1.720629888606330038e+00,-3.288861129936109795e-01,1.609886697090829877e-01,-2.075199894558860114e-01,7.737402259906730473e-01,-2.708941054951969907e-01,2.160814778785160151e+00,1.046430871832620291e+00,1.454247225473669081e-01,7.613984156397811676e-01,1.331463328025459525e+00
2.350624604173249921e+00,4.574655359376669783e-01,2.882055063415600138e+00,-6.084884698921380064e-01,1.334683092790839964e+00,1.574232990162210077e+00,3.493734712742500026e+00,-1.191219842431800041e-01,3.967494411985129865e+00,1.716876290274544692e+00,3.965412000524080050e-01,9.396555381718250111e-01,2.494097042377264373e+00
1.529835320087129968e+00,4.370599590626260134e-01,2.580944832909489728e-01,1.012713591579720018e-01,1.577253858636290085e+00,1.334931723940969983e-01,2.428353940032260017e+00,-5.625346522147579575e-01,2.440139644441929878e+00,1.094863795109633831e+00,1.966072804609336477e-01,7.095135254062039376e-01,1.480214064813063723e+00
2.600027739487699829e+00,9.826281652706669867e-01,1.161425174809270100e+00,-1.167693183689189951e+00,3.355743554408919804e-01,-1.269446940830829984e+00,1.208225122123899986e+00,-9.940436244018640011e-01,1.444301379387739948e+00,1.016470708818845825e+00,2.732030794335894019e-01,4.809926731290106172e-01,1.551948744508681033e+00
6.910179141663690405e-01,-4.412614852521999920e-01,1.247456669239590088e+00,4.669052104868169906e-01,3.219773394181659754e-01,-1.243062513967990029e-01,1.130851099524819992e-01,-1.072182884587079971e-01,1.071414263913160081e+00,6.035921617443514853e-01,1.338441520767503223e-01,3.412576236739208735e-01,8.659266998147820971e-01
7.012661539006839750e-02,-6.506564990225730538e-01,8.603149443031639365e-02,8.325390618156619515e-01,8.865254446817759371e-02,5.623430577508939932e-01,3.154479382885039818e-01,3.213147597822800239e-01,1.319952884524040027e+00,6.041736824852277365e-01,1.143997259691095364e-01,3.799502195857730191e-01,8.283971453846824540e-01
3.406022345903750193e+00,9.620578473401040220e-01,5.592047137970570514e-01,9.830941770687150472e-01,3.910501808136169766e-01,6.297842572236179715e-01,3.481831016958030212e+00,-1.029754711755280105e+00,2.112408682202420174e+00,1.786559129002506241e+00,4.112691069802874022e-01,9.804716793211429859e-01,2.592646578683869496e+00
5.299847579488640159e-01,-5.128204821665629520e-01,9.893621859486390058e-01,3.378579688413420046e-01,1.675152373999919897e+00,1.128257080395529965e-01,1.243936209477310095e+00,3.986887823813469733e-01,1.344190461617079890e+00,5.899947578489418420e-01,9.235297826627568429e-02,4.089829204470415425e-01,7.710065952508421416e-01
1.390595317610320014e-01,-4.251799046616560052e-01,1.247456669239590088e+00,-3.073782393860309825e-01,6.444985594772409954e-01,3.056313952418159841e-01,2.083146762282570008e-01,-2.083997026267190023e-01,1.762358809495000012e+00,6.820238756007139802e-01,1.172850717290309791e-01,4.521451350118133039e-01,9.119026161896146565e-01
3.095575192270480169e+00,7.348544388792780380e-01,2.623960580124649944e+00,-4.364254810315050248e-01,7.162908040772369977e-01,-1.079088716512659918e+00,2.868790684057719975e+00,-1.637608434349490105e-01,1.064907505499000040e+00,1.462733391206432643e+00,2.984347978748669306e-01,8.778011873716934366e-01,2.047665595041171738e+00
5.930555911468129993e-02,-6.947428731322620177e-01,7.742834498728480286e-01,8.325390618156619515e-01,5.901104953863349767e-01,7.994750171872460065e-01,2.916405467195600232e-01,3.213147597822800239e-01,1.214979125624630063e+00,5.795598045239581664e-01,6.519640174612786887e-02,4.517748571015475223e-01,7.073447519463688105e-01
1.012357582584000104e+00,1.559576279367149987e-01,4.301574721515820099e-01,5.314288313095539840e-01,1.842667611399910088e+00,7.404639676486129973e-01,1.053477076925759981e+00,-7.321623171434810118e-01,8.650008011090210003e-01,1.038251935813471194e+00,2.163140306953141578e-01,6.142764356506553725e-01,1.462227435976287016e+00
3.454077600851410135e-01,-4.837850310740989812e-01,1.290472416454750137e-01,5.529367049171329818e-01,1.979725532908990004e+00,8.960138309486049835e-01,5.059070708400560390e-01,2.439407371832129912e-01,1.005440182055290066e+00,4.587240266941730038e-01,1.099327388695786889e-01,2.432558585097987780e-01,6.741921948785472019e-01
4.467145917407949751e-01,-5.816756359307559965e-01,1.333488163669910076e+00,5.529367049171329818e-01,1.870949404727179910e-01,6.224480843500990179e-02,1.606998930903699996e-01,7.855588953766849958e-01,1.343911955375209910e+00,7.953834674934739946e-01,1.122597292539647962e-01,5.753543981557029952e-01,1.015412536831244994e+00
7.053695348497840412e-02,-2.758126742890399941e-01,8.603149443031639365e-02,4.453973368792379928e-01,1.295523686645390082e+00,1.238114754080410052e+00,2.023628283360220104e-01,-1.101942124048260058e-01,5.093392201305799727e-01,3.077598834855812537e-01,1.267621265145955911e-01,5.930611551697390071e-02,5.562136514541886623e-01
9.266806553949619510e-03,-7.498524035302499557e-01,1.720629888606330093e-01,8.755548090308199471e-01,6.814824430590570303e-01,-5.069262822763259679e-01,3.452071777496840133e-01,7.766311235383289713e-01,5.929798133445289832e-01,5.197423653650936615e-01,6.373789111106781258e-02,3.948160987874007599e-01,6.446686319427865630e-01
3.589561726719849855e+00,1.699028335190909900e+00,1.763645635821490032e+00,-1.038645942043719961e+00,1.158465765136309944e+00,-8.645278036740350336e-01,2.458113179493449874e+00,-1.392817433181670062e+00,1.484061112203540089e+00,1.703826971800845858e+00,3.345916151557195573e-01,1.048027406095635605e+00,2.359626537506056110e+00
2.743035938402820229e-01,-6.324281222159130467e-01,2.150787360757910049e-01,5.099209577019749862e-01,4.916680993817940104e-01,-3.342441787876980208e-01,9.939585980034010282e-01,7.141367206698530090e-01,1.274011930518629931e+00,5.432233386314128110e-01,6.989102366635349672e-02,4.062369322453599496e-01,6.802097450174656723e-01
5.713279238747209776e-01,-2.234452341898169880e-01,1.032377933163800110e+00,-1.568231241329779979e-01,4.557719770817960092e-01,-2.140465571467949912e-01,1.666517409826049900e-01,2.052537258836789891e-01,1.573215960766410015e+00,5.328985177943813545e-01,7.322844961145699716e-02,3.893707565559256789e-01,6.764262790328370301e-01
7.328340060190869920e-01,2.858849050608779918e-01,4.731732193667410047e-01,2.088107271958669908e-01,1.817649101918090038e+00,6.050376880622559961e-01,1.476058277274510111e+00,1.695426385302639949e-01,2.769471544267250174e+00,7.185333177301670426e-01,2.311745862139033547e-01,2.654311287509164563e-01,1.171635506709417740e+00
2.401444209750749792e+00,4.597687792636059867e-01,4.731732193667410047e-01,1.026109924283870045e+00,4.840537704090659699e-02,8.495120361508800011e-01,2.767609269889709900e+00,-6.726438382211219480e-01,2.246028730511179905e+00,1.129549318420064896e+00,2.586917678040022150e-01,6.225134535242206058e-01,1.636585183315909298e+00
3.614935806495799819e-01,-7.225284326000119828e-01,5.161889665818989448e-01,7.465075673853449612e-01,1.033373217727219906e+00,-3.690525398058779882e-01,9.046808796198629876e-01,7.349681882926789589e-01,6.520781933797119567e-01,4.462339663361064579e-01,6.800660126386051663e-02,3.129410278589398464e-01,5.795269048132730694e-01
1.917373981192360133e-01,-6.409882987025710133e-01,3.011102305061080231e-01,5.959524521322909774e-01,1.112779791299939980e+00,1.449146658531879905e-01,9.522956627577500166e-01,4.730868810342960251e-01,5.442044350534239738e-01,4.062427877592884595e-01,6.281348374224345055e-02,2.831283596244912881e-01,5.293572158940855754e-01
9.020559880403010433e-02,-6.870783254374129845e-01,2.882055063415600138e+00,-8.235672059679289836e-01,3.008203824868029841e+00,8.201424815417900360e-01,6.547032681459499792e-02,9.998254194971769593e-01,1.323455580607459936e+00,1.045677376090995203e+00,2.128510609604296888e-01,6.284892966085530164e-01,1.462865455573437501e+00
